run_id,tool,dbms,repeat_id,elapsed_min,risk_branches_hit,target_region_branch_coverage,risk_targets_hit,target_function_hit_rate,global_branches_hit,global_branch_coverage,risk_branches_total,global_branches_total,risk_targets_total
mysql_sqleek_wo_m2_r3,SQLeek-W/O-M2,MySQL,3,1200,2389,0.5191221208170361,894,0.6562905317769131,115162,0.3522376920818244,,,
mysql_sqleek_wo_m2_r3,SQLeek-W/O-M2,MySQL,3,1440,2414,0.5245545415036941,894,0.6562905317769131,115629,0.3536660712537927,,,
mysql_sqleek_wo_m2_r4,SQLeek-W/O-M2,MySQL,4,60,1850,0.4019991308126901,792,0.5875486381322957,98134,0.30015537829108346,,,
mysql_sqleek_wo_m2_r4,SQLeek-W/O-M2,MySQL,4,180,1981,0.4304650152107779,815,0.5940337224383917,102795,0.31441164236077124,,,
mysql_sqleek_wo_m2_r4,SQLeek-W/O-M2,MySQL,4,300,2083,0.45262929161234244,839,0.6121919584954605,105927,0.32399126455906824,,,
mysql_sqleek_wo_m2_r4,SQLeek-W/O-M2,MySQL,4,480,2134,0.46371142981312474,852,0.6199740596627756,108567,0.33206604189096606,,,
mysql_sqleek_wo_m2_r4,SQLeek-W/O-M2,MySQL,4,600,2182,0.47414167753150804,860,0.6264591439688716,110330,0.3374584026622296,,,
mysql_sqleek_wo_m2_r4,SQLeek-W/O-M2,MySQL,4,720,2220,0.48239895697522817,873,0.6368352788586251,111602,0.3413489771948713,,,
mysql_sqleek_wo_m2_r4,SQLeek-W/O-M2,MySQL,4,900,2280,0.4954367666232073,881,0.6394293125810635,113353,0.3467046344328081,,,
mysql_sqleek_wo_m2_r4,SQLeek-W/O-M2,MySQL,4,1200,2357,0.5121686223381139,901,0.6614785992217899,115391,0.352938117842811,,,
mysql_sqleek_wo_m2_r4,SQLeek-W/O-M2,MySQL,4,1440,2392,0.519774011299435,904,0.6653696498054474,116715,0.35698774101986885,,,
mysql_sqleek_wo_m2_r5,SQLeek-W/O-M2,MySQL,5,60,1729,0.3757062146892655,740,0.5408560311284046,94199,0.28811967798766763,,,
mysql_sqleek_wo_m2_r5,SQLeek-W/O-M2,MySQL,5,180,1942,0.4219904389395915,795,0.5745784695201037,102110,0.31231648233336595,,,
mysql_sqleek_wo_m2_r5,SQLeek-W/O-M2,MySQL,5,300,2059,0.4474141677531508,835,0.6044098573281452,105719,0.32335506998140356,,,
mysql_sqleek_wo_m2_r5,SQLeek-W/O-M2,MySQL,5,480,2120,0.46066927422859627,841,0.6083009079118028,107950,0.33017886855241263,,,
mysql_sqleek_wo_m2_r5,SQLeek-W/O-M2,MySQL,5,600,2164,0.4702303346371143,847,0.6147859922178989,109244,0.3341367328961535,,,
mysql_sqleek_wo_m2_r5,SQLeek-W/O-M2,MySQL,5,720,2219,0.48218166014776187,853,0.6147859922178989,111062,0.3396973181951649,,,
mysql_sqleek_wo_m2_r5,SQLeek-W/O-M2,MySQL,5,900,2269,0.4930465015210778,870,0.62905317769131,112103,0.34288134971126555,,,
mysql_sqleek_wo_m2_r5,SQLeek-W/O-M2,MySQL,5,1200,2305,0.5008691873098653,884,0.6355382619974059,113191,0.34620913673289616,,,
mysql_sqleek_wo_m2_r5,SQLeek-W/O-M2,MySQL,5,1440,2322,0.5045632333767927,884,0.6355382619974059,114574,0.3504392189488108,,,
mariadb_sqleek_wo_m2_r1,SQLeek-W/O-M2,MariaDB,1,60,1534,0.361111111111111,1384,0.465575962320473,73753,0.25,,,
mariadb_sqleek_wo_m2_r1,SQLeek-W/O-M2,MariaDB,1,180,1663,0.391478342749529,1502,0.505271022691727,79986,0.271127954117121,,,
mariadb_sqleek_wo_m2_r1,SQLeek-W/O-M2,MariaDB,1,300,1771,0.416902071563089,1599,0.537901707912165,85180,0.288734017599284,,,
mariadb_sqleek_wo_m2_r1,SQLeek-W/O-M2,MariaDB,1,480,1858,0.437382297551789,1677,0.564140815615197,89335,0.30281819044649,,,
mariadb_sqleek_wo_m2_r1,SQLeek-W/O-M2,MariaDB,1,600,1922,0.452448210922787,1736,0.583988345800824,92451,0.313380472658739,,,
mariadb_sqleek_wo_m2_r1,SQLeek-W/O-M2,MariaDB,1,720,1987,0.467749529190207,1794,0.603499477169746,95568,0.323946144563611,,,
mariadb_sqleek_wo_m2_r1,SQLeek-W/O-M2,MariaDB,1,900,2052,0.483050847457627,1852,0.623010608538667,98684,0.33450842677586,,,
mariadb_sqleek_wo_m2_r1,SQLeek-W/O-M2,MariaDB,1,1200,2117,0.498352165725047,1911,0.642858138724294,101800,0.345070708988109,,,
mariadb_sqleek_wo_m2_r1,SQLeek-W/O-M2,MariaDB,1,1440,2160.0,0.5084745762711864,1950.0,0.6559776925758104,103878.0,0.3521144902580234,,,
mariadb_sqleek_wo_m2_r2,SQLeek-W/O-M2,MariaDB,2,60,1538,0.362052730696798,1409,0.473041740687437,73792,0.250132198012284,,,
mariadb_sqleek_wo_m2_r2,SQLeek-W/O-M2,MariaDB,2,180,1668,0.392655367231638,1528,0.512993456189073,80028,0.271270321207273,,,
mariadb_sqleek_wo_m2_r2,SQLeek-W/O-M2,MariaDB,2,300,1776,0.418079096045198,1627,0.546230597656821,85225,0.288886553767304,,,
mariadb_sqleek_wo_m2_r2,SQLeek-W/O-M2,MariaDB,2,480,1863,0.438559322033898,1706,0.57275316509068,89382,0.302977505999756,,,
mariadb_sqleek_wo_m2_r2,SQLeek-W/O-M2,MariaDB,2,600,1928,0.453860640301318,1766,0.592896887192345,92500,0.31354656759725,,,
mariadb_sqleek_wo_m2_r2,SQLeek-W/O-M2,MariaDB,2,720,1993,0.469161958568738,1825,0.612704880592316,95618,0.324115629194745,,,
mariadb_sqleek_wo_m2_r2,SQLeek-W/O-M2,MariaDB,2,900,2058,0.484463276836158,1885,0.632848602693981,98736,0.334684690792239,,,
mariadb_sqleek_wo_m2_r2,SQLeek-W/O-M2,MariaDB,2,1200,2123,0.499764595103578,1944,0.652656596093952,101854,0.345253752389733,,,
mariadb_sqleek_wo_m2_r2,SQLeek-W/O-M2,MariaDB,2,1440,2166.0,0.5098870056497176,1984.0,0.6660857441617288,103933.0,0.3523009233522704,,,
mariadb_sqleek_wo_m2_r3,SQLeek-W/O-M2,MariaDB,3,60,1498,0.352636534839925,1398,0.469459614615597,71870,0.243617208791507,,,
mariadb_sqleek_wo_m2_r3,SQLeek-W/O-M2,MariaDB,3,180,1625,0.382532956685499,1516,0.509084961199746,77943,0.264202812089,,,
mariadb_sqleek_wo_m2_r3,SQLeek-W/O-M2,MariaDB,3,300,1730,0.407250470809793,1615,0.542329955367803,83004,0.281358046452348,,,
mariadb_sqleek_wo_m2_r3,SQLeek-W/O-M2,MariaDB,3,480,1815,0.42725988700565,1693,0.56852298107597,87054,0.295086301574173,,,
mariadb_sqleek_wo_m2_r3,SQLeek-W/O-M2,MariaDB,3,600,1878,0.442090395480226,1752,0.588335654368044,90090,0.305377408376608,,,
mariadb_sqleek_wo_m2_r3,SQLeek-W/O-M2,MariaDB,3,720,1941,0.456920903954802,1811,0.608148327660119,93127,0.315671904871666,,,
mariadb_sqleek_wo_m2_r3,SQLeek-W/O-M2,MariaDB,3,900,2004,0.471751412429379,1871,0.628296808974093,96164,0.325966401366724,,,
mariadb_sqleek_wo_m2_r3,SQLeek-W/O-M2,MariaDB,3,1200,2068,0.486817325800377,1930,0.648109482266168,99200,0.336257508169159,,,
mariadb_sqleek_wo_m2_r3,SQLeek-W/O-M2,MariaDB,3,1440,2110.0,0.4967043314500942,1969.0,0.6612059951202509,101225.0,0.343121635730072,,,
mariadb_sqleek_wo_m2_r4,SQLeek-W/O-M2,MariaDB,4,60,1536,0.361581920903955,1388,0.4669647051692,73256,0.248315322766532,,,
mariadb_sqleek_wo_m2_r4,SQLeek-W/O-M2,MariaDB,4,180,1666,0.392184557438795,1505,0.50632700380378,79447,0.2693009097935,,,
mariadb_sqleek_wo_m2_r4,SQLeek-W/O-M2,MariaDB,4,300,1774,0.417608286252354,1603,0.539297134284026,84606,0.28678833403387,,,
mariadb_sqleek_wo_m2_r4,SQLeek-W/O-M2,MariaDB,4,480,1861,0.438088512241055,1681,0.565538666707079,88733,0.300777595487641,,,
mariadb_sqleek_wo_m2_r4,SQLeek-W/O-M2,MariaDB,4,600,1926,0.453389830508475,1740,0.585388030975798,91828,0.311268694154814,,,
mariadb_sqleek_wo_m2_r4,SQLeek-W/O-M2,MariaDB,4,720,1991,0.468691148775895,1799,0.605237395244518,94924,0.32176318251461,,,
mariadb_sqleek_wo_m2_r4,SQLeek-W/O-M2,MariaDB,4,900,2056,0.483992467043315,1857,0.624750329610378,98019,0.332254281181782,,,
mariadb_sqleek_wo_m2_r4,SQLeek-W/O-M2,MariaDB,4,1200,2121,0.499293785310734,1916,0.644599693879097,101114,0.342745379848955,,,
mariadb_sqleek_wo_m2_r4,SQLeek-W/O-M2,MariaDB,4,1440,2164.0,0.5094161958568738,1955.0,0.6577204600906239,103178.0,0.3497417054221523,,,
monetdb_sqleek_wo_m2_r1,SQLeek-W/O-M2,MonetDB,1,60,19288,0.160677096349611,8129,0.797066000773025,60164,0.199304336303707,,,
monetdb_sqleek_wo_m2_r1,SQLeek-W/O-M2,MonetDB,1,180,20921,0.174280668432715,8166,0.800693930657218,63419,0.21008712359625,,,
monetdb_sqleek_wo_m2_r1,SQLeek-W/O-M2,MonetDB,1,300,21910,0.182519451525299,8183,0.802360817360766,65439,0.216778745817736,,,
monetdb_sqleek_wo_m2_r1,SQLeek-W/O-M2,MonetDB,1,480,22760,0.189600306559371,8187,0.802753025996895,67200,0.222612382813794,,,
monetdb_sqleek_wo_m2_r1,SQLeek-W/O-M2,MonetDB,1,600,23125,0.192640909015178,8188,0.802851078155927,67967,0.225153211647398,,,
monetdb_sqleek_wo_m2_r1,SQLeek-W/O-M2,MonetDB,1,720,23483,0.195623198547175,8191,0.803145234633024,68689,0.227544969688939,,,
monetdb_sqleek_wo_m2_r1,SQLeek-W/O-M2,MonetDB,1,900,23894,0.199047000216591,8194,0.803439391110121,69516,0.230284559578626,,,
monetdb_sqleek_wo_m2_r1,SQLeek-W/O-M2,MonetDB,1,1200,24412,0.203362156578531,8198,0.80383159974625,70583,0.233819193692649,,,
monetdb_sqleek_wo_m2_r1,SQLeek-W/O-M2,MonetDB,1,1440,24671.0,0.2055197347595008,8201.0,0.8041257562233463,71098.0,0.2355252260907012,,,
postgresql_sqleek_wo_m3_r1,SQLeek-W/O-M3,PostgreSQL,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
postgresql_sqleek_wo_m3_r1,SQLeek-W/O-M3,PostgreSQL,1,60,1200.0,0.375,3267.558139534884,0.6744186046511629,75030.0,0.4397491501582464,,,
postgresql_sqleek_wo_m3_r1,SQLeek-W/O-M3,PostgreSQL,1,180,1200.0,0.375,3267.558139534884,0.6744186046511629,75030.0,0.4397491501582464,,,
postgresql_sqleek_wo_m3_r1,SQLeek-W/O-M3,PostgreSQL,1,300,1200.0,0.375,3267.558139534884,0.6744186046511629,75030.0,0.4397491501582464,,,
postgresql_sqleek_wo_m3_r1,SQLeek-W/O-M3,PostgreSQL,1,480,1200.0,0.375,3267.558139534884,0.6744186046511629,75030.0,0.4397491501582464,,,
postgresql_sqleek_wo_m3_r1,SQLeek-W/O-M3,PostgreSQL,1,600,1200.0,0.375,3267.558139534884,0.6744186046511629,75030.0,0.4397491501582464,,,
postgresql_sqleek_wo_m3_r1,SQLeek-W/O-M3,PostgreSQL,1,720,1200.0,0.375,3267.558139534884,0.6744186046511629,75030.0,0.4397491501582464,,,
postgresql_sqleek_wo_m3_r1,SQLeek-W/O-M3,PostgreSQL,1,900,1200.0,0.375,3267.558139534884,0.6744186046511629,75030.0,0.4397491501582464,,,
postgresql_sqleek_wo_m3_r1,SQLeek-W/O-M3,PostgreSQL,1,1200,1200.0,0.375,3267.558139534884,0.6744186046511629,75030.0,0.4397491501582464,,,
postgresql_sqleek_wo_m3_r1,SQLeek-W/O-M3,PostgreSQL,1,1440,1200.0,0.375,3267.558139534884,0.6744186046511629,75030.0,0.4397491501582464,,,
postgresql_sqleek_wo_m3_r2,SQLeek-W/O-M3,PostgreSQL,2,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
postgresql_sqleek_wo_m3_r2,SQLeek-W/O-M3,PostgreSQL,2,60,1200.0,0.375,3267.558139534884,0.6744186046511629,78126.0,0.45789473684210524,,,
postgresql_sqleek_wo_m3_r2,SQLeek-W/O-M3,PostgreSQL,2,180,1200.0,0.375,3267.558139534884,0.6744186046511629,78127.0,0.4579005978197163,,,
postgresql_sqleek_wo_m3_r2,SQLeek-W/O-M3,PostgreSQL,2,300,1200.0,0.375,3267.558139534884,0.6744186046511629,78127.0,0.4579005978197163,,,
postgresql_sqleek_wo_m3_r2,SQLeek-W/O-M3,PostgreSQL,2,480,1200.0,0.375,3267.558139534884,0.6744186046511629,78131.0,0.4579240417301606,,,
postgresql_sqleek_wo_m3_r2,SQLeek-W/O-M3,PostgreSQL,2,600,1200.0,0.375,3267.558139534884,0.6744186046511629,78132.0,0.4579299027077717,,,
postgresql_sqleek_wo_m3_r2,SQLeek-W/O-M3,PostgreSQL,2,720,1200.0,0.375,3267.558139534884,0.6744186046511629,78451.0,0.45979955456570154,,,
postgresql_sqleek_wo_m3_r2,SQLeek-W/O-M3,PostgreSQL,2,900,1200.0,0.375,3267.558139534884,0.6744186046511629,78532.0,0.46027429375219786,,,
postgresql_sqleek_wo_m3_r2,SQLeek-W/O-M3,PostgreSQL,2,1200,1200.0,0.375,3267.558139534884,0.6744186046511629,78591.0,0.4606200914312507,,,
postgresql_sqleek_wo_m3_r2,SQLeek-W/O-M3,PostgreSQL,2,1440,1200.0,0.375,3267.558139534884,0.6744186046511629,78629.0,0.4608428085804712,,,
postgresql_sqleek_wo_m3_r3,SQLeek-W/O-M3,PostgreSQL,3,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
postgresql_sqleek_wo_m3_r3,SQLeek-W/O-M3,PostgreSQL,3,60,1200.0,0.375,3267.558139534884,0.6744186046511629,77387.0,0.45356347438752787,,,
postgresql_sqleek_wo_m3_r3,SQLeek-W/O-M3,PostgreSQL,3,180,1200.0,0.375,3267.558139534884,0.6744186046511629,77387.0,0.45356347438752787,,,
postgresql_sqleek_wo_m3_r3,SQLeek-W/O-M3,PostgreSQL,3,300,1200.0,0.375,3267.558139534884,0.6744186046511629,77387.0,0.45356347438752787,,,
postgresql_sqleek_wo_m3_r3,SQLeek-W/O-M3,PostgreSQL,3,480,1200.0,0.375,3267.558139534884,0.6744186046511629,77387.0,0.45356347438752787,,,
postgresql_sqleek_wo_m3_r3,SQLeek-W/O-M3,PostgreSQL,3,600,1200.0,0.375,3267.558139534884,0.6744186046511629,77387.0,0.45356347438752787,,,
postgresql_sqleek_wo_m3_r3,SQLeek-W/O-M3,PostgreSQL,3,720,1200.0,0.375,3267.558139534884,0.6744186046511629,77387.0,0.45356347438752787,,,
postgresql_sqleek_wo_m3_r3,SQLeek-W/O-M3,PostgreSQL,3,900,1200.0,0.375,3267.558139534884,0.6744186046511629,77387.0,0.45356347438752787,,,
postgresql_sqleek_wo_m3_r3,SQLeek-W/O-M3,PostgreSQL,3,1200,1200.0,0.375,3267.558139534884,0.6744186046511629,77387.0,0.45356347438752787,,,
postgresql_sqleek_wo_m3_r3,SQLeek-W/O-M3,PostgreSQL,3,1440,1200.0,0.375,3267.558139534884,0.6744186046511629,77387.0,0.45356347438752787,,,
postgresql_sqleek_wo_m3_r4,SQLeek-W/O-M3,PostgreSQL,4,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
postgresql_sqleek_wo_m3_r4,SQLeek-W/O-M3,PostgreSQL,4,60,1200.0,0.375,3267.558139534884,0.6744186046511629,75826.0,0.44441448833665453,,,
postgresql_sqleek_wo_m3_r4,SQLeek-W/O-M3,PostgreSQL,4,180,1200.0,0.375,3267.558139534884,0.6744186046511629,75826.0,0.44441448833665453,,,
postgresql_sqleek_wo_m3_r4,SQLeek-W/O-M3,PostgreSQL,4,300,1200.0,0.375,3267.558139534884,0.6744186046511629,75826.0,0.44441448833665453,,,
postgresql_sqleek_wo_m3_r4,SQLeek-W/O-M3,PostgreSQL,4,480,1200.0,0.375,3267.558139534884,0.6744186046511629,75826.0,0.44441448833665453,,,
postgresql_sqleek_wo_m3_r4,SQLeek-W/O-M3,PostgreSQL,4,600,1200.0,0.375,3267.558139534884,0.6744186046511629,75826.0,0.44441448833665453,,,
postgresql_sqleek_wo_m3_r4,SQLeek-W/O-M3,PostgreSQL,4,720,1200.0,0.375,3267.558139534884,0.6744186046511629,75826.0,0.44441448833665453,,,
postgresql_sqleek_wo_m3_r4,SQLeek-W/O-M3,PostgreSQL,4,900,1200.0,0.375,3267.558139534884,0.6744186046511629,75826.0,0.44441448833665453,,,
postgresql_sqleek_wo_m3_r4,SQLeek-W/O-M3,PostgreSQL,4,1200,1200.0,0.375,3267.558139534884,0.6744186046511629,75826.0,0.44441448833665453,,,
postgresql_sqleek_wo_m3_r4,SQLeek-W/O-M3,PostgreSQL,4,1440,1200.0,0.375,3267.558139534884,0.6744186046511629,75826.0,0.44441448833665453,,,
postgresql_sqleek_wo_m3_r5,SQLeek-W/O-M3,PostgreSQL,5,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
postgresql_sqleek_wo_m3_r5,SQLeek-W/O-M3,PostgreSQL,5,60,1200.0,0.375,3042.2093023255816,0.627906976744186,95032.0,0.556980424334779,,,
postgresql_sqleek_wo_m3_r5,SQLeek-W/O-M3,PostgreSQL,5,180,1200.0,0.375,3042.2093023255816,0.627906976744186,95032.0,0.556980424334779,,,
postgresql_sqleek_wo_m3_r5,SQLeek-W/O-M3,PostgreSQL,5,300,1200.0,0.375,3042.2093023255816,0.627906976744186,95032.0,0.556980424334779,,,
postgresql_sqleek_wo_m3_r5,SQLeek-W/O-M3,PostgreSQL,5,480,1200.0,0.375,3042.2093023255816,0.627906976744186,95032.0,0.556980424334779,,,
postgresql_sqleek_wo_m3_r5,SQLeek-W/O-M3,PostgreSQL,5,600,1200.0,0.375,3042.2093023255816,0.627906976744186,95032.0,0.556980424334779,,,
postgresql_sqleek_wo_m3_r5,SQLeek-W/O-M3,PostgreSQL,5,720,1200.0,0.375,3042.2093023255816,0.627906976744186,95032.0,0.556980424334779,,,
postgresql_sqleek_wo_m3_r5,SQLeek-W/O-M3,PostgreSQL,5,900,1200.0,0.375,3042.2093023255816,0.627906976744186,95032.0,0.556980424334779,,,
postgresql_sqleek_wo_m3_r5,SQLeek-W/O-M3,PostgreSQL,5,1200,1200.0,0.375,3042.2093023255816,0.627906976744186,95032.0,0.556980424334779,,,
postgresql_sqleek_wo_m3_r5,SQLeek-W/O-M3,PostgreSQL,5,1440,1200.0,0.375,3042.2093023255816,0.627906976744186,95032.0,0.556980424334779,,,
mysql_sqleek_r1,SQLeek-W/O-M3,MySQL,1,60,2069.0,0.44958713602781397,845.0,0.5847750865051903,101864.0,0.3115640599001664,,,
mysql_sqleek_r1,SQLeek-W/O-M3,MySQL,1,180,2071.0,0.4500217296827466,845.0,0.5847750865051903,101983.0,0.3119280366056572,,,
mysql_sqleek_r1,SQLeek-W/O-M3,MySQL,1,300,2079.0,0.4517601043024772,849.0,0.5875432525951557,102182.0,0.3125367035333268,,,
mysql_sqleek_r1,SQLeek-W/O-M3,MySQL,1,480,2083.0,0.45262929161234244,849.0,0.5875432525951557,102259.0,0.31277221787217385,,,
mysql_sqleek_r1,SQLeek-W/O-M3,MySQL,1,600,2083.0,0.45262929161234244,849.0,0.5875432525951557,102309.0,0.31292514926103554,,,
mysql_sqleek_r1,SQLeek-W/O-M3,MySQL,1,720,2084.0,0.4528465884398088,849.0,0.5875432525951557,102347.0,0.31304137711657043,,,
mysql_sqleek_r1,SQLeek-W/O-M3,MySQL,1,900,2084.0,0.4528465884398088,849.0,0.5875432525951557,102355.0,0.3130658461387883,,,
mysql_sqleek_r1,SQLeek-W/O-M3,MySQL,1,1200,2084.0,0.4528465884398088,849.0,0.5875432525951557,102358.0,0.31307502202212,,,
mysql_sqleek_r1,SQLeek-W/O-M3,MySQL,1,1440,2084.0,0.4528465884398088,849.0,0.5875432525951557,102355.0,0.3130658461387883,,,
mysql_sqleek_r3,SQLeek-W/O-M3,MySQL,3,60,2056.0,0.44676227727075185,838.0,0.5799307958477509,101088.0,0.3091905647450328,,,
mysql_sqleek_r3,SQLeek-W/O-M3,MySQL,3,180,2085.0,0.4530638852672751,849.0,0.5875432525951557,101335.0,0.3099460458060096,,,
mysql_sqleek_r3,SQLeek-W/O-M3,MySQL,3,300,2091.0,0.45436766623207303,851.0,0.5889273356401384,101503.0,0.3104598952725849,,,
mysql_sqleek_r3,SQLeek-W/O-M3,MySQL,3,480,2097.0,0.4556714471968709,853.0,0.5903114186851212,101627.0,0.3108391651169619,,,
mysql_sqleek_r3,SQLeek-W/O-M3,MySQL,3,600,2097.0,0.4556714471968709,853.0,0.5903114186851212,101634.0,0.31086057551140256,,,
mysql_sqleek_r3,SQLeek-W/O-M3,MySQL,3,720,2097.0,0.4556714471968709,853.0,0.5903114186851212,101670.0,0.310970686111383,,,
mysql_sqleek_r3,SQLeek-W/O-M3,MySQL,3,900,2099.0,0.45610604085180356,853.0,0.5903114186851212,101727.0,0.31114502789468534,,,
mysql_sqleek_r3,SQLeek-W/O-M3,MySQL,3,1200,2099.0,0.45610604085180356,853.0,0.5903114186851212,101762.0,0.3112520798668885,,,
mysql_sqleek_r3,SQLeek-W/O-M3,MySQL,3,1440,2099.0,0.45610604085180356,853.0,0.5903114186851212,101796.0,0.3113560732113145,,,
mysql_sqleek_r4,SQLeek-W/O-M3,MySQL,4,60,2068.0,0.4493698392003477,856.0,0.5923875432525951,101523.0,0.3105210678281296,,,
mysql_sqleek_r4,SQLeek-W/O-M3,MySQL,4,180,2084.0,0.4528465884398088,867.0,0.6,101732.0,0.3111603210335715,,,
mysql_sqleek_r4,SQLeek-W/O-M3,MySQL,4,300,2093.0,0.4548022598870056,867.0,0.6,101874.0,0.31159464617793875,,,
mysql_sqleek_r4,SQLeek-W/O-M3,MySQL,4,480,2093.0,0.4548022598870056,867.0,0.6,101917.0,0.3117261671723598,,,
mysql_sqleek_r4,SQLeek-W/O-M3,MySQL,4,600,2096.0,0.4554541503694046,867.0,0.6,102006.0,0.31199838504453364,,,
mysql_sqleek_r4,SQLeek-W/O-M3,MySQL,4,720,2098.0,0.45588874402433727,869.0,0.6013840830449827,102051.0,0.3121360232945091,,,
mysql_sqleek_r4,SQLeek-W/O-M3,MySQL,4,900,2101.0,0.4565406345067362,869.0,0.6013840830449827,102081.0,0.31222778212782615,,,
mysql_sqleek_r4,SQLeek-W/O-M3,MySQL,4,1200,2107.0,0.4578444154715341,869.0,0.6013840830449827,102244.0,0.31272633845551534,,,
mysql_sqleek_r4,SQLeek-W/O-M3,MySQL,4,1440,2107.0,0.4578444154715341,869.0,0.6013840830449827,102318.0,0.3129526769110306,,,
mysql_sqleek_r5,SQLeek-W/O-M3,MySQL,5,60,2071.0,0.4500217296827466,849.0,0.5875432525951557,101449.0,0.31029472937261426,,,
mysql_sqleek_r5,SQLeek-W/O-M3,MySQL,5,180,2077.0,0.45132551064754456,852.0,0.5896193771626298,101657.0,0.31093092395027894,,,
mysql_sqleek_r5,SQLeek-W/O-M3,MySQL,5,300,2081.0,0.4521946979574098,854.0,0.5910034602076124,101723.0,0.3111327933835764,,,
mysql_sqleek_r5,SQLeek-W/O-M3,MySQL,5,480,2084.0,0.4528465884398088,854.0,0.5910034602076124,101788.0,0.3113316041890966,,,
mysql_sqleek_r5,SQLeek-W/O-M3,MySQL,5,600,2084.0,0.4528465884398088,854.0,0.5910034602076124,101813.0,0.3114080698835274,,,
mysql_sqleek_r5,SQLeek-W/O-M3,MySQL,5,720,2085.0,0.4530638852672751,854.0,0.5910034602076124,101870.0,0.3115824116668298,,,
mysql_sqleek_r5,SQLeek-W/O-M3,MySQL,5,900,2085.0,0.4530638852672751,854.0,0.5910034602076124,101888.0,0.31163746696682,,,
mysql_sqleek_r5,SQLeek-W/O-M3,MySQL,5,1200,2090.0,0.4541503694046067,854.0,0.5910034602076124,101979.0,0.3119158020945483,,,
mysql_sqleek_r5,SQLeek-W/O-M3,MySQL,5,1440,2090.0,0.4541503694046067,854.0,0.5910034602076124,102023.0,0.3120503817167466,,,
mariadb_sqleek_wo_m3_r1,SQLeek-W/O-M3,MariaDB,1,60,1771.0,0.4169020715630885,1806.0,0.5938835909240382,82495.0,0.27963269290740717,,,
mariadb_sqleek_wo_m3_r1,SQLeek-W/O-M3,MariaDB,1,180,1927.0,0.4536252354048964,1965.0,0.6461690233475831,85581.0,0.290093284340976,,,
mariadb_sqleek_wo_m3_r1,SQLeek-W/O-M3,MariaDB,1,300,1981.0,0.4663370998116761,2006.0,0.6596514304505097,86856.0,0.294415142434884,,,
mariadb_sqleek_wo_m3_r1,SQLeek-W/O-M3,MariaDB,1,480,1996.0,0.4698681732580038,2006.0,0.6596514304505097,87254.0,0.29576424009870783,,,
mariadb_sqleek_wo_m3_r1,SQLeek-W/O-M3,MariaDB,1,600,2003.0,0.4715160075329567,2014.0,0.6622821440315686,87611.0,0.2969743603650021,,,
mariadb_sqleek_wo_m3_r1,SQLeek-W/O-M3,MariaDB,1,720,2010.0,0.4731638418079096,2021.0,0.664584018414995,87894.0,0.29793364337721856,,,
mariadb_sqleek_wo_m3_r1,SQLeek-W/O-M3,MariaDB,1,900,2018.0,0.4750470809792844,2025.0,0.6658993752055244,88102.0,0.2986386994427345,,,
mariadb_sqleek_wo_m3_r1,SQLeek-W/O-M3,MariaDB,1,1200,2023.0,0.4762241054613936,2037.0,0.6698454455771128,88382.0,0.29958781337708296,,,
mariadb_sqleek_wo_m3_r1,SQLeek-W/O-M3,MariaDB,1,1440,2026.0,0.4769303201506591,2037.0,0.6698454455771128,88586.0,0.3002793106721083,,,
mariadb_sqleek_wo_m3_r2,SQLeek-W/O-M3,MariaDB,2,60,1808.0,0.4256120527306968,1833.0,0.6027622492601118,83765.0,0.2839376025382018,,,
mariadb_sqleek_wo_m3_r2,SQLeek-W/O-M3,MariaDB,2,180,1905.0,0.4484463276836158,1923.0,0.632357777047024,85695.0,0.2904797092999607,,,
mariadb_sqleek_wo_m3_r2,SQLeek-W/O-M3,MariaDB,2,300,2019.0,0.4752824858757062,1976.0,0.6497862545215389,87863.0,0.2978285629059157,,,
mariadb_sqleek_wo_m3_r2,SQLeek-W/O-M3,MariaDB,2,480,2038.0,0.4797551789077213,2005.0,0.6593225912528773,88572.0,0.30023185497539084,,,
mariadb_sqleek_wo_m3_r2,SQLeek-W/O-M3,MariaDB,2,600,2047.0,0.4818738229755179,2022.0,0.6649128576126274,88892.0,0.3013165566146462,,,
mariadb_sqleek_wo_m3_r2,SQLeek-W/O-M3,MariaDB,2,720,2048.0,0.4821092278719397,2027.0,0.6665570536007892,88988.0,0.30164196710642277,,,
mariadb_sqleek_wo_m3_r2,SQLeek-W/O-M3,MariaDB,2,900,2054.0,0.4835216572504708,2027.0,0.6665570536007892,89133.0,0.30213347253671036,,,
mariadb_sqleek_wo_m3_r2,SQLeek-W/O-M3,MariaDB,2,1200,2070.0,0.4872881355932203,2038.0,0.6701742847747452,89344.0,0.30284869768009437,,,
mariadb_sqleek_wo_m3_r2,SQLeek-W/O-M3,MariaDB,2,1440,2075.0,0.4884651600753296,2039.0,0.6705031239723775,89448.0,0.30320122571285235,,,
mariadb_sqleek_wo_m3_r4,SQLeek-W/O-M3,MariaDB,4,60,1820.0,0.4284369114877589,1823.0,0.5994738572837882,82662.0,0.2801987715753935,,,
