run_id,tool,dbms,repeat_id,relative_time,edges_found
sqlite_sqlaser_r3,SQLaser,SQLite,3,3600,1756.0
sqlite_sqlaser_r3,SQLaser,SQLite,3,10800,3663.0
sqlite_sqlaser_r3,SQLaser,SQLite,3,18000,5065.0
sqlite_sqlaser_r3,SQLaser,SQLite,3,28800,6638.0
sqlite_sqlaser_r3,SQLaser,SQLite,3,36000,7162.0
sqlite_sqlaser_r3,SQLaser,SQLite,3,43200,7957.0
sqlite_sqlaser_r3,SQLaser,SQLite,3,54000,8635.0
sqlite_sqlaser_r3,SQLaser,SQLite,3,72000,9264.0
sqlite_sqlaser_r3,SQLaser,SQLite,3,86400,9689.0
sqlite_sqlaser_r4,SQLaser,SQLite,4,0,0.0
sqlite_sqlaser_r4,SQLaser,SQLite,4,3600,1605.0
sqlite_sqlaser_r4,SQLaser,SQLite,4,10800,3771.0
sqlite_sqlaser_r4,SQLaser,SQLite,4,18000,5111.0
sqlite_sqlaser_r4,SQLaser,SQLite,4,28800,6435.0
sqlite_sqlaser_r4,SQLaser,SQLite,4,36000,7558.0
sqlite_sqlaser_r4,SQLaser,SQLite,4,43200,7944.0
sqlite_sqlaser_r4,SQLaser,SQLite,4,54000,8625.0
sqlite_sqlaser_r4,SQLaser,SQLite,4,72000,9837.0
sqlite_sqlaser_r4,SQLaser,SQLite,4,86400,10160.0
sqlite_sqlaser_r5,SQLaser,SQLite,5,0,0.0
sqlite_sqlaser_r5,SQLaser,SQLite,5,3600,1626.0
sqlite_sqlaser_r5,SQLaser,SQLite,5,10800,3881.0
sqlite_sqlaser_r5,SQLaser,SQLite,5,18000,5249.0
sqlite_sqlaser_r5,SQLaser,SQLite,5,28800,6931.0
sqlite_sqlaser_r5,SQLaser,SQLite,5,36000,7487.0
sqlite_sqlaser_r5,SQLaser,SQLite,5,43200,8437.0
sqlite_sqlaser_r5,SQLaser,SQLite,5,54000,8602.0
sqlite_sqlaser_r5,SQLaser,SQLite,5,72000,9462.0
sqlite_sqlaser_r5,SQLaser,SQLite,5,86400,9883.0
sqlite_aflgo_r1,AFLGo,SQLite,1,0,0.0
sqlite_aflgo_r1,AFLGo,SQLite,1,3600,1631.0
sqlite_aflgo_r1,AFLGo,SQLite,1,10800,3304.0
sqlite_aflgo_r1,AFLGo,SQLite,1,18000,4285.0
sqlite_aflgo_r1,AFLGo,SQLite,1,28800,5542.0
sqlite_aflgo_r1,AFLGo,SQLite,1,36000,6254.0
sqlite_aflgo_r1,AFLGo,SQLite,1,43200,6767.0
sqlite_aflgo_r1,AFLGo,SQLite,1,54000,7297.0
sqlite_aflgo_r1,AFLGo,SQLite,1,72000,8167.0
sqlite_aflgo_r1,AFLGo,SQLite,1,86400,8608.0
sqlite_squirrel_r1,SQUIRREL,SQLite,1,0,0.0
sqlite_squirrel_r1,SQUIRREL,SQLite,1,3600,1202.0
sqlite_squirrel_r1,SQUIRREL,SQLite,1,10800,2962.0
sqlite_squirrel_r1,SQUIRREL,SQLite,1,18000,4313.0
sqlite_squirrel_r1,SQUIRREL,SQLite,1,28800,5644.0
sqlite_squirrel_r1,SQUIRREL,SQLite,1,36000,6042.0
sqlite_squirrel_r1,SQUIRREL,SQLite,1,43200,6539.0
sqlite_squirrel_r1,SQUIRREL,SQLite,1,54000,7260.0
sqlite_squirrel_r1,SQUIRREL,SQLite,1,72000,8098.0
sqlite_squirrel_r1,SQUIRREL,SQLite,1,86400,8827.0
sqlite_squirrel_r2,SQUIRREL,SQLite,2,0,0.0
sqlite_squirrel_r2,SQUIRREL,SQLite,2,3600,1432.0
sqlite_squirrel_r2,SQUIRREL,SQLite,2,10800,3190.0
sqlite_squirrel_r2,SQUIRREL,SQLite,2,18000,4229.0
sqlite_squirrel_r2,SQUIRREL,SQLite,2,28800,5648.0
sqlite_squirrel_r2,SQUIRREL,SQLite,2,36000,6021.0
sqlite_squirrel_r2,SQUIRREL,SQLite,2,43200,6341.0
sqlite_squirrel_r2,SQUIRREL,SQLite,2,54000,7265.0
sqlite_squirrel_r2,SQUIRREL,SQLite,2,72000,7944.0
sqlite_squirrel_r2,SQUIRREL,SQLite,2,86400,8233.0
sqlite_squirrel_r3,SQUIRREL,SQLite,3,0,0.0
sqlite_squirrel_r3,SQUIRREL,SQLite,3,3600,1241.0
sqlite_squirrel_r3,SQUIRREL,SQLite,3,10800,2875.0
sqlite_squirrel_r3,SQUIRREL,SQLite,3,18000,4117.0
sqlite_squirrel_r3,SQUIRREL,SQLite,3,28800,5385.0
sqlite_squirrel_r3,SQUIRREL,SQLite,3,36000,6010.0
sqlite_squirrel_r3,SQUIRREL,SQLite,3,43200,6394.0
sqlite_squirrel_r3,SQUIRREL,SQLite,3,54000,7468.0
sqlite_squirrel_r3,SQUIRREL,SQLite,3,72000,8273.0
sqlite_squirrel_r3,SQUIRREL,SQLite,3,86400,8861.0
sqlite_squirrel_r4,SQUIRREL,SQLite,4,0,0.0
sqlite_squirrel_r4,SQUIRREL,SQLite,4,3600,1496.0
sqlite_squirrel_r4,SQUIRREL,SQLite,4,10800,3056.0
sqlite_squirrel_r4,SQUIRREL,SQLite,4,18000,4240.0
sqlite_squirrel_r4,SQUIRREL,SQLite,4,28800,5488.0
sqlite_squirrel_r4,SQUIRREL,SQLite,4,36000,6177.0
sqlite_squirrel_r4,SQUIRREL,SQLite,4,43200,6628.0
sqlite_squirrel_r4,SQUIRREL,SQLite,4,54000,6959.0
sqlite_squirrel_r4,SQUIRREL,SQLite,4,72000,7828.0
sqlite_squirrel_r4,SQUIRREL,SQLite,4,86400,8385.0
sqlite_squirrel_r5,SQUIRREL,SQLite,5,0,0.0
