run_id,tool,dbms,repeat_id,elapsed_min,risk_branches_hit,target_region_branch_coverage,risk_targets_hit,target_function_hit_rate,global_branches_hit,global_branch_coverage
postgresql_squirrel_r4,SQUIRREL,PostgreSQL,4,1200,700.0,0.21875,3267.558139534884,0.6744186046511628,59318.0,0.2377341551977043
postgresql_squirrel_r4,SQUIRREL,PostgreSQL,4,1440,700.0,0.21875,3267.558139534884,0.6744186046511628,59570.0,0.2387441185664932
postgresql_squirrel_r5,SQUIRREL,PostgreSQL,5,60,600.0,0.1875,3042.2093023255816,0.627906976744186,55093.0,0.2208012376059059
postgresql_squirrel_r5,SQUIRREL,PostgreSQL,5,180,600.0,0.1875,3042.2093023255816,0.627906976744186,57515.0,0.2305081077614883
postgresql_squirrel_r5,SQUIRREL,PostgreSQL,5,300,700.0,0.21875,3267.558139534884,0.6744186046511628,58301.0,0.2336582316022347
postgresql_squirrel_r5,SQUIRREL,PostgreSQL,5,480,700.0,0.21875,3267.558139534884,0.6744186046511628,59313.0,0.2377141162419744
postgresql_squirrel_r5,SQUIRREL,PostgreSQL,5,600,700.0,0.21875,3267.558139534884,0.6744186046511628,59713.0,0.2393172327003695
postgresql_squirrel_r5,SQUIRREL,PostgreSQL,5,720,700.0,0.21875,3267.558139534884,0.6744186046511628,59981.0,0.2403913207274942
postgresql_squirrel_r5,SQUIRREL,PostgreSQL,5,900,700.0,0.21875,3267.558139534884,0.6744186046511628,60086.0,0.2408121387978229
postgresql_squirrel_r5,SQUIRREL,PostgreSQL,5,1200,700.0,0.21875,3267.558139534884,0.6744186046511628,60845.0,0.2438540522776277
postgresql_squirrel_r5,SQUIRREL,PostgreSQL,5,1440,700.0,0.21875,3267.558139534884,0.6744186046511628,60893.0,0.2440464262526351
mysql_sqleek_full_r1,SQLeek,MySQL,1,0,0.0,0.0,0.0,0.0,0.0,0.0
mysql_sqleek_full_r1,SQLeek,MySQL,1,60,2062.0,0.4480660582355497,857.0,0.6199740596627756,104887.0,0.3208102916707448
mysql_sqleek_full_r1,SQLeek,MySQL,1,180,2246.0,0.4880486744893524,890.0,0.6368352788586251,112511.0,0.344129269844377
mysql_sqleek_full_r1,SQLeek,MySQL,1,300,2313.0,0.5026075619295959,902.0,0.6459143968871596,116614.0,0.3566788196143682
mysql_sqleek_full_r1,SQLeek,MySQL,1,480,2442.0,0.530638852672751,936.0,0.6770428015564203,121363.0,0.3712042429284525
mysql_sqleek_full_r1,SQLeek,MySQL,1,600,2479.0,0.5386788352890047,938.0,0.6796368352788587,122495.0,0.3746666095722815
mysql_sqleek_full_r1,SQLeek,MySQL,1,720,2495.0,0.5421555845284659,939.0,0.6809338521400778,122732.0,0.3753915043554859
mysql_sqleek_full_r1,SQLeek,MySQL,1,900,2527.0,0.5491090830073881,939.0,0.6809338521400778,123488.0,0.3777038269550749
mysql_sqleek_full_r1,SQLeek,MySQL,1,1200,2609.0,0.5669274228596263,947.0,0.6874189364461738,125089.0,0.3826006900264265
mysql_sqleek_full_r1,SQLeek,MySQL,1,1440,2649.0,0.575619295958279,949.0,0.6874189364461738,125974.0,0.3853075756092786
mysql_sqlaser_r1,SQLaser,MySQL,1,0,782.0,0.1699261190786614,389.0,0.3138780804150454,51555.0,0.1576875550553
mysql_sqlaser_r1,SQLaser,MySQL,1,60,1781.0,0.3870056497175141,718.0,0.5317769130998703,92147.0,0.2818433737887834
mysql_sqlaser_r1,SQLaser,MySQL,1,180,1879.0,0.4083007388092133,745.0,0.5525291828793775,95670.0,0.2926189194479788
mysql_sqlaser_r1,SQLaser,MySQL,1,300,1960.0,0.4259017818339852,763.0,0.5667963683527886,99140.0,0.3032323578349809
