run_id,tool,dbms,repeat_id,relative_time,edges_found
mariadb_squirrel_r4,SQUIRREL,MariaDB,4,86400,10214.0
mariadb_squirrel_r5,SQUIRREL,MariaDB,5,0,0.0
mariadb_squirrel_r5,SQUIRREL,MariaDB,5,3600,1990.0
mariadb_squirrel_r5,SQUIRREL,MariaDB,5,10800,3286.0
mariadb_squirrel_r5,SQUIRREL,MariaDB,5,18000,5283.0
mariadb_squirrel_r5,SQUIRREL,MariaDB,5,28800,6936.0
mariadb_squirrel_r5,SQUIRREL,MariaDB,5,36000,8111.0
mariadb_squirrel_r5,SQUIRREL,MariaDB,5,43200,8161.0
mariadb_squirrel_r5,SQUIRREL,MariaDB,5,54000,8892.0
mariadb_squirrel_r5,SQUIRREL,MariaDB,5,72000,10051.0
mariadb_squirrel_r5,SQUIRREL,MariaDB,5,86400,10114.0
mariadb_dynsql_r1,DynSQL,MariaDB,1,0,0.0
mariadb_dynsql_r1,DynSQL,MariaDB,1,3600,44369.338
mariadb_dynsql_r1,DynSQL,MariaDB,1,10800,48167.205
mariadb_dynsql_r1,DynSQL,MariaDB,1,18000,51471.799
mariadb_dynsql_r1,DynSQL,MariaDB,1,28800,55036.021
mariadb_dynsql_r1,DynSQL,MariaDB,1,36000,56056.116
mariadb_dynsql_r1,DynSQL,MariaDB,1,43200,56636.352
mariadb_dynsql_r1,DynSQL,MariaDB,1,54000,58323.718
mariadb_dynsql_r1,DynSQL,MariaDB,1,72000,59658.726
mariadb_dynsql_r1,DynSQL,MariaDB,1,86400,61565.855
mariadb_dynsql_r2,DynSQL,MariaDB,2,0,0.0
mariadb_dynsql_r2,DynSQL,MariaDB,2,3600,44391.958
mariadb_dynsql_r2,DynSQL,MariaDB,2,10800,49103.072
mariadb_dynsql_r2,DynSQL,MariaDB,2,18000,50872.627
mariadb_dynsql_r2,DynSQL,MariaDB,2,28800,54865.71
mariadb_dynsql_r2,DynSQL,MariaDB,2,36000,55052.216
mariadb_dynsql_r2,DynSQL,MariaDB,2,43200,56777.064
mariadb_dynsql_r2,DynSQL,MariaDB,2,54000,59371.99
mariadb_dynsql_r2,DynSQL,MariaDB,2,72000,60323.461
mariadb_dynsql_r2,DynSQL,MariaDB,2,86400,61239.652
mariadb_dynsql_r3,DynSQL,MariaDB,3,0,0.0
mariadb_dynsql_r3,DynSQL,MariaDB,3,3600,42950.433
mariadb_dynsql_r3,DynSQL,MariaDB,3,10800,47013.369
mariadb_dynsql_r3,DynSQL,MariaDB,3,18000,49942.082
mariadb_dynsql_r3,DynSQL,MariaDB,3,28800,51551.646
mariadb_dynsql_r3,DynSQL,MariaDB,3,36000,54189.954
mariadb_dynsql_r3,DynSQL,MariaDB,3,43200,56260.631
mariadb_dynsql_r3,DynSQL,MariaDB,3,54000,56501.007
mariadb_dynsql_r3,DynSQL,MariaDB,3,72000,57901.639
mariadb_dynsql_r3,DynSQL,MariaDB,3,86400,59477.457
mariadb_dynsql_r4,DynSQL,MariaDB,4,0,0.0
mariadb_dynsql_r4,DynSQL,MariaDB,4,3600,41994.16300000001
mariadb_dynsql_r4,DynSQL,MariaDB,4,10800,46853.93
mariadb_dynsql_r4,DynSQL,MariaDB,4,18000,49725.805
mariadb_dynsql_r4,DynSQL,MariaDB,4,28800,52131.015
mariadb_dynsql_r4,DynSQL,MariaDB,4,36000,54388.884
mariadb_dynsql_r4,DynSQL,MariaDB,4,43200,55846.739
mariadb_dynsql_r4,DynSQL,MariaDB,4,54000,57971.777
mariadb_dynsql_r4,DynSQL,MariaDB,4,72000,57922.357
mariadb_dynsql_r4,DynSQL,MariaDB,4,86400,59516.268
mariadb_dynsql_r5,DynSQL,MariaDB,5,0,0.0
mariadb_dynsql_r5,DynSQL,MariaDB,5,3600,43816.841
mariadb_dynsql_r5,DynSQL,MariaDB,5,10800,48203.397
mariadb_dynsql_r5,DynSQL,MariaDB,5,18000,51009.732
mariadb_dynsql_r5,DynSQL,MariaDB,5,28800,53284.074
mariadb_dynsql_r5,DynSQL,MariaDB,5,36000,55801.085
mariadb_dynsql_r5,DynSQL,MariaDB,5,43200,57254.667
mariadb_dynsql_r5,DynSQL,MariaDB,5,54000,58977.412
mariadb_dynsql_r5,DynSQL,MariaDB,5,72000,59851.491
mariadb_dynsql_r5,DynSQL,MariaDB,5,86400,60829.916
mariadb_sqlancer_r1,SQLancer,MariaDB,1,0,0.0
mariadb_sqlancer_r1,SQLancer,MariaDB,1,3600,8510.99999999997
mariadb_sqlancer_r1,SQLancer,MariaDB,1,10800,8777.999999999975
mariadb_sqlancer_r1,SQLancer,MariaDB,1,18000,8902.999999999998
mariadb_sqlancer_r1,SQLancer,MariaDB,1,28800,8902.999999999998
mariadb_sqlancer_r1,SQLancer,MariaDB,1,36000,8902.999999999998
mariadb_sqlancer_r1,SQLancer,MariaDB,1,43200,8902.999999999998
mariadb_sqlancer_r1,SQLancer,MariaDB,1,54000,8902.999999999998
mariadb_sqlancer_r1,SQLancer,MariaDB,1,72000,8902.999999999998
mariadb_sqlancer_r1,SQLancer,MariaDB,1,86400,8902.999999999998
mariadb_sqlancer_r2,SQLancer,MariaDB,2,0,0.0
mariadb_sqlancer_r2,SQLancer,MariaDB,2,3600,8652.999999999982
mariadb_sqlancer_r2,SQLancer,MariaDB,2,10800,8924.999999999996
mariadb_sqlancer_r2,SQLancer,MariaDB,2,18000,9051.999999999976
mariadb_sqlancer_r2,SQLancer,MariaDB,2,28800,9051.999999999976
mariadb_sqlancer_r2,SQLancer,MariaDB,2,36000,9051.999999999976
mariadb_sqlancer_r2,SQLancer,MariaDB,2,43200,9051.999999999976
mariadb_sqlancer_r2,SQLancer,MariaDB,2,54000,9051.999999999976
mariadb_sqlancer_r2,SQLancer,MariaDB,2,72000,9051.999999999976
mariadb_sqlancer_r2,SQLancer,MariaDB,2,86400,9051.999999999976
mariadb_sqlancer_r3,SQLancer,MariaDB,3,0,0.0
mariadb_sqlancer_r3,SQLancer,MariaDB,3,3600,8883.999999999995
mariadb_sqlancer_r3,SQLancer,MariaDB,3,10800,9161.999999999998
mariadb_sqlancer_r3,SQLancer,MariaDB,3,18000,9292.99999999998
mariadb_sqlancer_r3,SQLancer,MariaDB,3,28800,9292.99999999998
mariadb_sqlancer_r3,SQLancer,MariaDB,3,36000,9292.99999999998
mariadb_sqlancer_r3,SQLancer,MariaDB,3,43200,9292.99999999998
mariadb_sqlancer_r3,SQLancer,MariaDB,3,54000,9292.99999999998
mariadb_sqlancer_r3,SQLancer,MariaDB,3,72000,9292.99999999998
mariadb_sqlancer_r3,SQLancer,MariaDB,3,86400,9292.99999999998
mariadb_sqlancer_r4,SQLancer,MariaDB,4,0,0.0
mariadb_sqlancer_r4,SQLancer,MariaDB,4,3600,8524.999999999993
mariadb_sqlancer_r4,SQLancer,MariaDB,4,10800,8792.999999999976
mariadb_sqlancer_r4,SQLancer,MariaDB,4,18000,8918.0
mariadb_sqlancer_r4,SQLancer,MariaDB,4,28800,8918.0
mariadb_sqlancer_r4,SQLancer,MariaDB,4,36000,8918.0
mariadb_sqlancer_r4,SQLancer,MariaDB,4,43200,8918.0
mariadb_sqlancer_r4,SQLancer,MariaDB,4,54000,8918.0
mariadb_sqlancer_r4,SQLancer,MariaDB,4,72000,8918.0
mariadb_sqlancer_r4,SQLancer,MariaDB,4,86400,8918.0
mariadb_sqlancer_r5,SQLancer,MariaDB,5,0,0.0
mariadb_sqlancer_r5,SQLancer,MariaDB,5,3600,7885.999999999974
mariadb_sqlancer_r5,SQLancer,MariaDB,5,10800,8132.999999999995
mariadb_sqlancer_r5,SQLancer,MariaDB,5,18000,8248.999999999976
mariadb_sqlancer_r5,SQLancer,MariaDB,5,28800,8248.999999999976
mariadb_sqlancer_r5,SQLancer,MariaDB,5,36000,8248.999999999976
mariadb_sqlancer_r5,SQLancer,MariaDB,5,43200,8248.999999999976
mariadb_sqlancer_r5,SQLancer,MariaDB,5,54000,8248.999999999976
mariadb_sqlancer_r5,SQLancer,MariaDB,5,72000,8248.999999999976
mariadb_sqlancer_r5,SQLancer,MariaDB,5,86400,8248.999999999976
sqlite_sqleek_r1,SQLeek,SQLite,1,0,0.0
sqlite_sqleek_r1,SQLeek,SQLite,1,3600,28037.0
sqlite_sqleek_r1,SQLeek,SQLite,1,10800,28070.0
sqlite_sqleek_r1,SQLeek,SQLite,1,18000,28187.0
sqlite_sqleek_r1,SQLeek,SQLite,1,28800,28196.0
sqlite_sqleek_r1,SQLeek,SQLite,1,36000,28197.0
sqlite_sqleek_r1,SQLeek,SQLite,1,43200,28197.0
sqlite_sqleek_r1,SQLeek,SQLite,1,54000,28197.0
sqlite_sqleek_r1,SQLeek,SQLite,1,72000,28199.0
sqlite_sqleek_r1,SQLeek,SQLite,1,86400,28199.0
sqlite_sqleek_r2,SQLeek,SQLite,2,0,0.0
sqlite_sqleek_r2,SQLeek,SQLite,2,3600,28002.0
sqlite_sqleek_r2,SQLeek,SQLite,2,10800,28009.0
sqlite_sqleek_r2,SQLeek,SQLite,2,18000,28011.0
sqlite_sqleek_r2,SQLeek,SQLite,2,28800,28014.0
sqlite_sqleek_r2,SQLeek,SQLite,2,36000,28028.0
sqlite_sqleek_r2,SQLeek,SQLite,2,43200,28038.0
sqlite_sqleek_r2,SQLeek,SQLite,2,54000,28038.0
sqlite_sqleek_r2,SQLeek,SQLite,2,72000,28053.0
sqlite_sqleek_r2,SQLeek,SQLite,2,86400,28053.0
sqlite_sqleek_r3,SQLeek,SQLite,3,0,0.0
sqlite_sqleek_r3,SQLeek,SQLite,3,3600,27951.0
sqlite_sqleek_r3,SQLeek,SQLite,3,10800,27979.0
sqlite_sqleek_r3,SQLeek,SQLite,3,18000,28079.0
sqlite_sqleek_r3,SQLeek,SQLite,3,28800,28079.0
sqlite_sqleek_r3,SQLeek,SQLite,3,36000,28085.0
sqlite_sqleek_r3,SQLeek,SQLite,3,43200,28085.0
sqlite_sqleek_r3,SQLeek,SQLite,3,54000,28085.0
sqlite_sqleek_r3,SQLeek,SQLite,3,72000,28085.0
sqlite_sqleek_r3,SQLeek,SQLite,3,86400,28088.0
sqlite_sqleek_r4,SQLeek,SQLite,4,0,0.0
sqlite_sqleek_r4,SQLeek,SQLite,4,3600,28056.0
sqlite_sqleek_r4,SQLeek,SQLite,4,10800,28070.0
sqlite_sqleek_r4,SQLeek,SQLite,4,18000,28082.0
sqlite_sqleek_r4,SQLeek,SQLite,4,28800,28087.0
sqlite_sqleek_r4,SQLeek,SQLite,4,36000,28087.0
sqlite_sqleek_r4,SQLeek,SQLite,4,43200,28087.0
sqlite_sqleek_r4,SQLeek,SQLite,4,54000,28087.0
sqlite_sqleek_r4,SQLeek,SQLite,4,72000,28089.0
sqlite_sqleek_r4,SQLeek,SQLite,4,86400,28091.0
sqlite_sqleek_r5,SQLeek,SQLite,5,0,0.0
sqlite_sqleek_r5,SQLeek,SQLite,5,3600,2644.0
sqlite_sqleek_r5,SQLeek,SQLite,5,10800,5738.0
sqlite_sqleek_r5,SQLeek,SQLite,5,18000,7551.0
sqlite_sqleek_r5,SQLeek,SQLite,5,28800,10628.0
sqlite_sqleek_r5,SQLeek,SQLite,5,36000,11113.0
sqlite_sqleek_r5,SQLeek,SQLite,5,43200,12153.0
sqlite_sqleek_r5,SQLeek,SQLite,5,54000,12286.0
sqlite_sqleek_r5,SQLeek,SQLite,5,72000,14370.0
sqlite_sqleek_r5,SQLeek,SQLite,5,86400,14370.0
sqlite_sqlaser_r1,SQLaser,SQLite,1,0,0.0
sqlite_sqlaser_r1,SQLaser,SQLite,1,3600,23075.0
sqlite_sqlaser_r1,SQLaser,SQLite,1,10800,23795.0
sqlite_sqlaser_r1,SQLaser,SQLite,1,18000,24384.0
sqlite_sqlaser_r1,SQLaser,SQLite,1,28800,24493.0
sqlite_sqlaser_r1,SQLaser,SQLite,1,36000,24560.0
sqlite_sqlaser_r1,SQLaser,SQLite,1,43200,24970.0
sqlite_sqlaser_r1,SQLaser,SQLite,1,54000,25006.0
sqlite_sqlaser_r1,SQLaser,SQLite,1,72000,25291.0
sqlite_sqlaser_r1,SQLaser,SQLite,1,86400,25328.0
sqlite_sqlaser_r2,SQLaser,SQLite,2,0,0.0
sqlite_sqlaser_r2,SQLaser,SQLite,2,3600,23046.0
sqlite_sqlaser_r2,SQLaser,SQLite,2,10800,24086.0
sqlite_sqlaser_r2,SQLaser,SQLite,2,18000,24379.0
sqlite_sqlaser_r2,SQLaser,SQLite,2,28800,24529.0
sqlite_sqlaser_r2,SQLaser,SQLite,2,36000,24570.0
sqlite_sqlaser_r2,SQLaser,SQLite,2,43200,24851.0
sqlite_sqlaser_r2,SQLaser,SQLite,2,54000,24973.0
sqlite_sqlaser_r2,SQLaser,SQLite,2,72000,25026.0
sqlite_sqlaser_r2,SQLaser,SQLite,2,86400,25074.0
sqlite_sqlaser_r3,SQLaser,SQLite,3,0,0.0
sqlite_sqlaser_r3,SQLaser,SQLite,3,3600,23120.0
sqlite_sqlaser_r3,SQLaser,SQLite,3,10800,23884.0
sqlite_sqlaser_r3,SQLaser,SQLite,3,18000,24070.0
sqlite_sqlaser_r3,SQLaser,SQLite,3,28800,24392.0
sqlite_sqlaser_r3,SQLaser,SQLite,3,36000,24416.0
sqlite_sqlaser_r3,SQLaser,SQLite,3,43200,24600.0
sqlite_sqlaser_r3,SQLaser,SQLite,3,54000,24672.0
sqlite_sqlaser_r3,SQLaser,SQLite,3,72000,24727.0
sqlite_sqlaser_r3,SQLaser,SQLite,3,86400,24833.0
sqlite_sqlaser_r4,SQLaser,SQLite,4,0,0.0
sqlite_sqlaser_r4,SQLaser,SQLite,4,3600,23053.0
sqlite_sqlaser_r4,SQLaser,SQLite,4,10800,24189.0
sqlite_sqlaser_r4,SQLaser,SQLite,4,18000,24673.0
sqlite_sqlaser_r4,SQLaser,SQLite,4,28800,25012.0
sqlite_sqlaser_r4,SQLaser,SQLite,4,36000,25116.0
sqlite_sqlaser_r4,SQLaser,SQLite,4,43200,25153.0
sqlite_sqlaser_r4,SQLaser,SQLite,4,54000,25319.0
sqlite_sqlaser_r4,SQLaser,SQLite,4,72000,25414.0
sqlite_sqlaser_r4,SQLaser,SQLite,4,86400,25422.0
sqlite_sqlaser_r5,SQLaser,SQLite,5,0,0.0
sqlite_sqlaser_r5,SQLaser,SQLite,5,3600,22411.0
sqlite_sqlaser_r5,SQLaser,SQLite,5,10800,24149.0
sqlite_sqlaser_r5,SQLaser,SQLite,5,18000,24619.0
sqlite_sqlaser_r5,SQLaser,SQLite,5,28800,24709.0
sqlite_sqlaser_r5,SQLaser,SQLite,5,36000,24773.0
sqlite_sqlaser_r5,SQLaser,SQLite,5,43200,24870.0
sqlite_sqlaser_r5,SQLaser,SQLite,5,54000,24891.0
sqlite_sqlaser_r5,SQLaser,SQLite,5,72000,24931.0
sqlite_sqlaser_r5,SQLaser,SQLite,5,86400,24970.0
sqlite_aflgo_r1,AFLGo,SQLite,1,0,11454.0
sqlite_aflgo_r1,AFLGo,SQLite,1,3600,14822.0
sqlite_aflgo_r1,AFLGo,SQLite,1,10800,15510.0
sqlite_aflgo_r1,AFLGo,SQLite,1,18000,15626.0
sqlite_aflgo_r1,AFLGo,SQLite,1,28800,15819.0
sqlite_aflgo_r1,AFLGo,SQLite,1,36000,15986.0
sqlite_aflgo_r1,AFLGo,SQLite,1,43200,16139.0
sqlite_aflgo_r1,AFLGo,SQLite,1,54000,16231.0
sqlite_aflgo_r1,AFLGo,SQLite,1,72000,16404.0
sqlite_aflgo_r1,AFLGo,SQLite,1,86400,16410.0
sqlite_aflgo_r2,AFLGo,SQLite,2,0,0.0
sqlite_aflgo_r2,AFLGo,SQLite,2,3600,1361.0
sqlite_aflgo_r2,AFLGo,SQLite,2,10800,3255.0
sqlite_aflgo_r2,AFLGo,SQLite,2,18000,4155.0
sqlite_aflgo_r2,AFLGo,SQLite,2,28800,5559.0
sqlite_aflgo_r2,AFLGo,SQLite,2,36000,6495.0
sqlite_aflgo_r2,AFLGo,SQLite,2,43200,7264.0
sqlite_aflgo_r2,AFLGo,SQLite,2,54000,7777.0
sqlite_aflgo_r2,AFLGo,SQLite,2,72000,8194.0
sqlite_aflgo_r2,AFLGo,SQLite,2,86400,9188.0
sqlite_aflgo_r3,AFLGo,SQLite,3,0,0.0
sqlite_aflgo_r3,AFLGo,SQLite,3,3600,1478.0
sqlite_aflgo_r3,AFLGo,SQLite,3,10800,3325.0
sqlite_aflgo_r3,AFLGo,SQLite,3,18000,4420.0
sqlite_aflgo_r3,AFLGo,SQLite,3,28800,5916.0
sqlite_aflgo_r3,AFLGo,SQLite,3,36000,6450.0
sqlite_aflgo_r3,AFLGo,SQLite,3,43200,7061.0
sqlite_aflgo_r3,AFLGo,SQLite,3,54000,7885.0
sqlite_aflgo_r3,AFLGo,SQLite,3,72000,8277.0
sqlite_aflgo_r3,AFLGo,SQLite,3,86400,8986.0
sqlite_aflgo_r4,AFLGo,SQLite,4,0,0.0
sqlite_aflgo_r4,AFLGo,SQLite,4,3600,1370.0
sqlite_aflgo_r4,AFLGo,SQLite,4,10800,3513.0
sqlite_aflgo_r4,AFLGo,SQLite,4,18000,4626.0
sqlite_aflgo_r4,AFLGo,SQLite,4,28800,5907.0
sqlite_aflgo_r4,AFLGo,SQLite,4,36000,6527.0
sqlite_aflgo_r4,AFLGo,SQLite,4,43200,7304.0
sqlite_aflgo_r4,AFLGo,SQLite,4,54000,7744.0
sqlite_aflgo_r4,AFLGo,SQLite,4,72000,8442.0
sqlite_aflgo_r4,AFLGo,SQLite,4,86400,8860.0
sqlite_aflgo_r5,AFLGo,SQLite,5,0,0.0
sqlite_aflgo_r5,AFLGo,SQLite,5,3600,1367.0
sqlite_aflgo_r5,AFLGo,SQLite,5,10800,3437.0
sqlite_aflgo_r5,AFLGo,SQLite,5,18000,4462.0
sqlite_aflgo_r5,AFLGo,SQLite,5,28800,5855.0
sqlite_aflgo_r5,AFLGo,SQLite,5,36000,6118.0
sqlite_aflgo_r5,AFLGo,SQLite,5,43200,7276.0
sqlite_aflgo_r5,AFLGo,SQLite,5,54000,7754.0
sqlite_aflgo_r5,AFLGo,SQLite,5,72000,8684.0
sqlite_aflgo_r5,AFLGo,SQLite,5,86400,8856.0
sqlite_griffin_r1,Griffin,SQLite,1,0,0.0
sqlite_griffin_r1,Griffin,SQLite,1,3600,18909.0
sqlite_griffin_r1,Griffin,SQLite,1,10800,19099.0
sqlite_griffin_r1,Griffin,SQLite,1,18000,19106.0
sqlite_griffin_r1,Griffin,SQLite,1,28800,19202.0
sqlite_griffin_r1,Griffin,SQLite,1,36000,19221.0
sqlite_griffin_r1,Griffin,SQLite,1,43200,19291.0
sqlite_griffin_r1,Griffin,SQLite,1,54000,19321.0
sqlite_griffin_r1,Griffin,SQLite,1,72000,19575.0
sqlite_griffin_r1,Griffin,SQLite,1,86400,19575.0
sqlite_griffin_r2,Griffin,SQLite,2,0,0.0
sqlite_griffin_r2,Griffin,SQLite,2,3600,19164.0
sqlite_griffin_r2,Griffin,SQLite,2,10800,19550.0
sqlite_griffin_r2,Griffin,SQLite,2,18000,19551.0
sqlite_griffin_r2,Griffin,SQLite,2,28800,19695.0
sqlite_griffin_r2,Griffin,SQLite,2,36000,19796.0
sqlite_griffin_r2,Griffin,SQLite,2,43200,19796.0
sqlite_griffin_r2,Griffin,SQLite,2,54000,20017.0
sqlite_griffin_r2,Griffin,SQLite,2,72000,20041.0
sqlite_griffin_r2,Griffin,SQLite,2,86400,20041.0
sqlite_griffin_r3,Griffin,SQLite,3,0,0.0
sqlite_griffin_r3,Griffin,SQLite,3,3600,19316.0
sqlite_griffin_r3,Griffin,SQLite,3,10800,19742.0
sqlite_griffin_r3,Griffin,SQLite,3,18000,19742.0
sqlite_griffin_r3,Griffin,SQLite,3,28800,19742.0
sqlite_griffin_r3,Griffin,SQLite,3,36000,19892.0
sqlite_griffin_r3,Griffin,SQLite,3,43200,19892.0
sqlite_griffin_r3,Griffin,SQLite,3,54000,19914.0
sqlite_griffin_r3,Griffin,SQLite,3,72000,20084.0
sqlite_griffin_r3,Griffin,SQLite,3,86400,20084.0
sqlite_griffin_r4,Griffin,SQLite,4,0,0.0
sqlite_griffin_r4,Griffin,SQLite,4,3600,19207.0
sqlite_griffin_r4,Griffin,SQLite,4,10800,19483.0
sqlite_griffin_r4,Griffin,SQLite,4,18000,19483.0
sqlite_griffin_r4,Griffin,SQLite,4,28800,19483.0
sqlite_griffin_r4,Griffin,SQLite,4,36000,19724.0
sqlite_griffin_r4,Griffin,SQLite,4,43200,19755.0
sqlite_griffin_r4,Griffin,SQLite,4,54000,19755.0
sqlite_griffin_r4,Griffin,SQLite,4,72000,19755.0
sqlite_griffin_r4,Griffin,SQLite,4,86400,19811.0
sqlite_griffin_r5,Griffin,SQLite,5,0,0.0
sqlite_griffin_r5,Griffin,SQLite,5,3600,19323.0
sqlite_griffin_r5,Griffin,SQLite,5,10800,19357.0
sqlite_griffin_r5,Griffin,SQLite,5,18000,19691.0
sqlite_griffin_r5,Griffin,SQLite,5,28800,19691.0
sqlite_griffin_r5,Griffin,SQLite,5,36000,19842.0
sqlite_griffin_r5,Griffin,SQLite,5,43200,19842.0
sqlite_griffin_r5,Griffin,SQLite,5,54000,19842.0
sqlite_griffin_r5,Griffin,SQLite,5,72000,19954.0
sqlite_griffin_r5,Griffin,SQLite,5,86400,19954.0
sqlite_squirrel_r1,SQUIRREL,SQLite,1,0,0.0
sqlite_squirrel_r1,SQUIRREL,SQLite,1,3600,18141.0
sqlite_squirrel_r1,SQUIRREL,SQLite,1,10800,18354.0
sqlite_squirrel_r1,SQUIRREL,SQLite,1,18000,18412.0
sqlite_squirrel_r1,SQUIRREL,SQLite,1,28800,18591.0
sqlite_squirrel_r1,SQUIRREL,SQLite,1,36000,18603.0
sqlite_squirrel_r1,SQUIRREL,SQLite,1,43200,18895.0
sqlite_squirrel_r1,SQUIRREL,SQLite,1,54000,18913.0
sqlite_squirrel_r1,SQUIRREL,SQLite,1,72000,18923.0
sqlite_squirrel_r1,SQUIRREL,SQLite,1,86400,18969.0
sqlite_squirrel_r2,SQUIRREL,SQLite,2,0,0.0
sqlite_squirrel_r2,SQUIRREL,SQLite,2,3600,18019.0
sqlite_squirrel_r2,SQUIRREL,SQLite,2,10800,18295.0
sqlite_squirrel_r2,SQUIRREL,SQLite,2,18000,18348.0
sqlite_squirrel_r2,SQUIRREL,SQLite,2,28800,18379.0
sqlite_squirrel_r2,SQUIRREL,SQLite,2,36000,18491.0
sqlite_squirrel_r2,SQUIRREL,SQLite,2,43200,18531.0
sqlite_squirrel_r2,SQUIRREL,SQLite,2,54000,18551.0
sqlite_squirrel_r2,SQUIRREL,SQLite,2,72000,18595.0
sqlite_squirrel_r2,SQUIRREL,SQLite,2,86400,18633.0
sqlite_squirrel_r3,SQUIRREL,SQLite,3,0,0.0
sqlite_squirrel_r3,SQUIRREL,SQLite,3,3600,18281.0
sqlite_squirrel_r3,SQUIRREL,SQLite,3,10800,18678.0
sqlite_squirrel_r3,SQUIRREL,SQLite,3,18000,18877.0
sqlite_squirrel_r3,SQUIRREL,SQLite,3,28800,18946.0
sqlite_squirrel_r3,SQUIRREL,SQLite,3,36000,18970.0
sqlite_squirrel_r3,SQUIRREL,SQLite,3,43200,18990.0
sqlite_squirrel_r3,SQUIRREL,SQLite,3,54000,19055.0
sqlite_squirrel_r3,SQUIRREL,SQLite,3,72000,19072.0
sqlite_squirrel_r3,SQUIRREL,SQLite,3,86400,19215.0
sqlite_squirrel_r4,SQUIRREL,SQLite,4,0,0.0
sqlite_squirrel_r4,SQUIRREL,SQLite,4,3600,18732.0
sqlite_squirrel_r4,SQUIRREL,SQLite,4,10800,19106.0
sqlite_squirrel_r4,SQUIRREL,SQLite,4,18000,19028.0
sqlite_squirrel_r4,SQUIRREL,SQLite,4,28800,19215.0
sqlite_squirrel_r4,SQUIRREL,SQLite,4,36000,19214.0
sqlite_squirrel_r4,SQUIRREL,SQLite,4,43200,19296.0
sqlite_squirrel_r4,SQUIRREL,SQLite,4,54000,19170.0
sqlite_squirrel_r4,SQUIRREL,SQLite,4,72000,19260.0
sqlite_squirrel_r4,SQUIRREL,SQLite,4,86400,19436.0
sqlite_squirrel_r5,SQUIRREL,SQLite,5,0,0.0
sqlite_squirrel_r5,SQUIRREL,SQLite,5,3600,18423.0
sqlite_squirrel_r5,SQUIRREL,SQLite,5,10800,18554.0
sqlite_squirrel_r5,SQUIRREL,SQLite,5,18000,18590.0
sqlite_squirrel_r5,SQUIRREL,SQLite,5,28800,18721.0
sqlite_squirrel_r5,SQUIRREL,SQLite,5,36000,18755.0
sqlite_squirrel_r5,SQUIRREL,SQLite,5,43200,18799.0
sqlite_squirrel_r5,SQUIRREL,SQLite,5,54000,18866.0
sqlite_squirrel_r5,SQUIRREL,SQLite,5,72000,18949.0
sqlite_squirrel_r5,SQUIRREL,SQLite,5,86400,18950.0
sqlite_dynsql_r1,DynSQL,SQLite,1,0,0.0
sqlite_dynsql_r1,DynSQL,SQLite,1,3600,14149.843
sqlite_dynsql_r1,DynSQL,SQLite,1,10800,15098.666
sqlite_dynsql_r1,DynSQL,SQLite,1,18000,15654.514
sqlite_dynsql_r1,DynSQL,SQLite,1,28800,16729.721
sqlite_dynsql_r1,DynSQL,SQLite,1,36000,16906.044
sqlite_dynsql_r1,DynSQL,SQLite,1,43200,17563.83
sqlite_dynsql_r1,DynSQL,SQLite,1,54000,17952.411
sqlite_dynsql_r1,DynSQL,SQLite,1,72000,18311.911
sqlite_dynsql_r1,DynSQL,SQLite,1,86400,18453.82
sqlite_dynsql_r2,DynSQL,SQLite,2,0,0.0
sqlite_dynsql_r2,DynSQL,SQLite,2,3600,14041.548
sqlite_dynsql_r2,DynSQL,SQLite,2,10800,15193.078
sqlite_dynsql_r2,DynSQL,SQLite,2,18000,15890.311
sqlite_dynsql_r2,DynSQL,SQLite,2,28800,16837.996
sqlite_dynsql_r2,DynSQL,SQLite,2,36000,16966.663
sqlite_dynsql_r2,DynSQL,SQLite,2,43200,17550.181
sqlite_dynsql_r2,DynSQL,SQLite,2,54000,17808.573
sqlite_dynsql_r2,DynSQL,SQLite,2,72000,18180.896
sqlite_dynsql_r2,DynSQL,SQLite,2,86400,18478.837
sqlite_dynsql_r3,DynSQL,SQLite,3,0,0.0
sqlite_dynsql_r3,DynSQL,SQLite,3,3600,13674.537
sqlite_dynsql_r3,DynSQL,SQLite,3,10800,14706.664
sqlite_dynsql_r3,DynSQL,SQLite,3,18000,15624.229
sqlite_dynsql_r3,DynSQL,SQLite,3,28800,16071.447
sqlite_dynsql_r3,DynSQL,SQLite,3,36000,16845.391
sqlite_dynsql_r3,DynSQL,SQLite,3,43200,16862.504
sqlite_dynsql_r3,DynSQL,SQLite,3,54000,17248.302
sqlite_dynsql_r3,DynSQL,SQLite,3,72000,17720.589
sqlite_dynsql_r3,DynSQL,SQLite,3,86400,17809.397
sqlite_dynsql_r4,DynSQL,SQLite,4,0,0.0
sqlite_dynsql_r4,DynSQL,SQLite,4,3600,13969.006
sqlite_dynsql_r4,DynSQL,SQLite,4,10800,14943.788
sqlite_dynsql_r4,DynSQL,SQLite,4,18000,15608.848
sqlite_dynsql_r4,DynSQL,SQLite,4,28800,16404.808
sqlite_dynsql_r4,DynSQL,SQLite,4,36000,16936.663
sqlite_dynsql_r4,DynSQL,SQLite,4,43200,17214.501
sqlite_dynsql_r4,DynSQL,SQLite,4,54000,17533.28
sqlite_dynsql_r4,DynSQL,SQLite,4,72000,17833.354
sqlite_dynsql_r4,DynSQL,SQLite,4,86400,18097.444
sqlite_dynsql_r5,DynSQL,SQLite,5,0,0.0
sqlite_dynsql_r5,DynSQL,SQLite,5,3600,13519.332
