tool,dbms,elapsed_min,mean_target_region_branch_coverage,std_target_region_branch_coverage,mean_risk_branches_hit,std_risk_branches_hit,mean_risk_targets_hit,std_risk_targets_hit,mean_global_branch_coverage,std_global_branch_coverage,mean_global_branches_hit,std_global_branches_hit,risk_branches_total,risk_targets_total,global_branches_total,mean_target_region_hit_coverage,se_target_region_branch_coverage,ci95_target_region_branch_coverage,se_global_branch_coverage,ci95_global_branch_coverage
Griffin,MySQL,900,0.30582355497609737,0.0025228900953845777,1407.4,11.610340218959758,552.2,6.220932405998267,0.1950181070764412,0.0030661671784195797,63760.0,1002.4649619812134,4602.0,1445.0,326944,0.38214532871972323,0.0011282707506081687,0.002211410671192011,0.0013712316482649813,0.0026876140305993634
Griffin,MySQL,1200,0.30643198609300304,0.001915419458586589,1410.1999999999998,8.814760348415474,552.3999999999999,5.813776741499442,0.1951147597142018,0.0031442869093287937,63791.6,1028.0057392835909,4602.0,1445.0,326944,0.38228373702422136,0.0008566016229650912,0.0016789391810115787,0.00140616785400438,0.002756088993848585
Griffin,MySQL,1440,0.30643198609300304,0.001915419458586589,1410.1999999999998,8.814760348415474,552.3999999999999,5.813776741499442,0.19530133600861305,0.00294599892100519,63852.59999999999,963.1766712291184,4602.0,1445.0,326944,0.38228373702422136,0.0008566016229650912,0.0016789391810115787,0.0013174907698017275,0.002582281908811386
SQUIRREL,MySQL,60,0.22674923946110387,0.001856584907717815,1043.5,8.544003745317397,533.2068741893645,5.622568093385184,0.1736581799941274,0.0005552595946578703,56776.499999999985,181.5387929158226,4602.0,1445.0,326944,0.36900129701686124,0.0009282924538589075,0.0018194532095634588,0.00027762979732893513,0.0005441544027647129
SQUIRREL,MySQL,180,0.2704802259887006,0.007972898656652438,1244.75,36.69127961791459,588.4954604409857,4.590807624282282,0.17869344597239892,0.0018507122466843381,58422.75,605.0792647799642,4602.0,1445.0,326944,0.40726329442282744,0.003986449328326219,0.00781344068351939,0.0009253561233421691,0.0018136980017506514
SQUIRREL,MySQL,300,0.27906345067362015,0.007764878480108419,1284.2499999999998,35.73397076545901,591.3067444876783,5.410318670421582,0.1800614172457668,0.0026115368072367993,58869.99999999998,853.826289905227,4602.0,1445.0,326944,0.4092088197146563,0.0038824392400542097,0.007609580910506251,0.0013057684036183997,0.002559306071092063
SQUIRREL,MySQL,480,0.2804758800521512,0.007378232635171628,1290.7499999999998,33.95462658705975,591.3067444876783,5.410318670421582,0.1802495228540667,0.0027217920699810594,58931.499999999985,889.8735865278915,4602.0,1445.0,326944,0.4092088197146563,0.003689116317585814,0.007230667982468196,0.0013608960349905297,0.002667356228581438
SQUIRREL,MySQL,600,0.28085614950021726,0.007538874306783358,1292.5,34.69389955981699,591.3067444876783,5.410318670421582,0.18030610746794556,0.0027339273673724586,58949.99999999999,893.8411491982201,4602.0,1445.0,326944,0.4092088197146563,0.003769437153391679,0.007388096820647691,0.0013669636836862293,0.0026792488200250092
SQUIRREL,MySQL,720,0.2821599304650152,0.0061805574329977684,1298.5,28.44292530665571,593.18093385214,6.928588522162328,0.18061120558872462,0.002578944273185508,59049.749999999985,843.1703564523677,4602.0,1445.0,326944,0.4105058365758754,0.0030902787164988842,0.0060569462843378125,0.001289472136592754,0.002527365387721798
SQUIRREL,MySQL,900,0.28243155149934807,0.006162386315726726,1299.75,28.35930182497437,593.18093385214,6.928588522162328,0.1806593789762161,0.0025814111756702904,59065.5,843.976895418347,4602.0,1445.0,326944,0.4105058365758754,0.003081193157863363,0.006039138589412191,0.0012907055878351452,0.0025297829521568845
SQUIRREL,MySQL,1200,0.2834093872229465,0.006233490684506218,1304.2499999999998,28.686524130097514,595.0551232166017,4.461463069279888,0.18180177645101298,0.002807044984691795,59438.999999999985,917.7465154750746,4602.0,1445.0,326944,0.4118028534370946,0.003116745342253109,0.006108820870816093,0.0014035224923458975,0.002750904084997959
SQUIRREL,MySQL,1440,0.2834637114298131,0.006294110542355617,1304.4999999999998,28.96549671592048,595.0551232166017,4.461463069279888,0.18185224380933734,0.002795142352587912,59455.49999999999,913.8550213245022,4602.0,1445.0,326944,0.4118028534370946,0.0031470552711778087,0.006168228331508505,0.001397571176293956,0.002739239505536154
DynSQL,MySQL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4602.0,1445.0,326944,0.0,0.0,0.0,0.0,0.0
DynSQL,MySQL,60,0.21882264232942195,0.00475958874611741,1007.0218000000001,21.903627409632367,489.8564,12.119493236105239,0.15241267740041103,0.002758650462027085,49830.41040000001,901.9242166569768,4602.0,1445.0,326944,0.33900096885813147,0.0021285527962523034,0.004171963480654514,0.0012337059918507529,0.0024180637440274757
DynSQL,MySQL,180,0.23396232073011727,0.003984618471316511,1076.6946,18.33721420499857,526.9287999999999,14.702208565382271,0.16334338908192225,0.002072138102209809,53404.141,677.47311968889,4602.0,1445.0,326944,0.36465660899653973,0.0017819755532530028,0.0034926720843758852,0.0009266883310617079,0.0018163091288809475
DynSQL,MySQL,300,0.2472720556279878,0.003486527322452117,1137.946,16.04499873792453,553.3506,12.054324900217338,0.17278139681413326,0.0030524202245376967,56489.84099999999,997.9704778912566,4602.0,1445.0,326944,0.38294159169550174,0.0015592224196826524,0.003056075942577999,0.0013650838235922922,0.0026755642942408926
DynSQL,MySQL,480,0.2593053889613211,0.004067642284126306,1193.3234,18.71928979154926,580.5932,12.289545199070652,0.18096126125575016,0.003487557289221311,59164.1986,1140.2359303671747,4602.0,1445.0,326944,0.4017946020761246,0.0018191049310917866,0.0035654456649399017,0.001559683034824749,0.003056978748256508
DynSQL,MySQL,600,0.26752633637548895,0.0037728450799229705,1231.1562,17.362633057805564,599.3833999999999,14.610470741902905,0.18703862741019867,0.0024255167075128634,61151.15700000001,793.0081344210809,4602.0,1445.0,326944,0.4147982006920415,0.0016872676134566777,0.0033070445223750884,0.0010847240477120474,0.002126059133515613
DynSQL,MySQL,720,0.27398978704910903,0.005147499781903128,1260.901,23.688793996318292,614.1528000000001,14.157354438594808,0.19102524101986879,0.003442440113648368,62454.5564,1125.4851405166598,4602.0,1445.0,326944,0.4250192387543253,0.002302031885300147,0.004511982495188288,0.0015395060205179703,0.003017431800215222
DynSQL,MySQL,900,0.2807429813124728,0.003810868960787451,1291.9792,17.537618957543863,630.7236,14.213860675411157,0.1956074569345209,0.0015810742618369462,63952.684400000006,516.9227434620155,4602.0,1445.0,326944,0.4364869204152249,0.001704272409932944,0.0033403739234685705,0.0007070779053885426,0.0013858726945615435
DynSQL,MySQL,1200,0.2880405910473707,0.005507673627938406,1325.5628,25.346314035772654,644.1132,10.467979208042047,0.20163568378682584,0.0026595821961457435,65923.577,869.5344415366759,4602.0,1445.0,326944,0.4457530795847751,0.002463106525990632,0.004827688790941639,0.0011894013164660123,0.002331226580273384
DynSQL,MySQL,1440,0.293119643633203,0.004357896165263832,1348.9366,20.055038152544046,655.199,13.52614985869961,0.20429968863169226,0.002531803400720739,66794.5574,827.7579310452404,4602.0,1445.0,326944,0.4534249134948097,0.0019489104128831171,0.0038198644092509093,0.0011322569019353425,0.002219223527793271
SQLancer,MySQL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4602.0,1445.0,326944,0.0,0.0,0.0,0.0,0.0
SQLancer,MySQL,60,0.13420252064319857,0.008052599424281548,617.5999999999998,37.05806255054373,271.4,16.37986568931499,0.02044386806303214,0.000559649486991027,6683.99999999998,182.9740418747939,4602.0,1445.0,326944,0.18782006920415223,0.003601231941653842,0.00705841460564153,0.0002502828592969641,0.0004905544042220496
SQLancer,MySQL,180,0.1368100825727944,0.008195000618551452,629.5999999999997,37.71339284657378,276.4,16.379865689315075,0.021086179896251278,0.0005779754494225179,6893.999999999978,188.96560533599586,4602.0,1445.0,326944,0.19128027681660897,0.003664915691746774,0.007183234755823676,0.0002584784788469483,0.0005066178185400186
SQLancer,MySQL,300,0.13702737940026072,0.008195000618551416,630.5999999999998,37.71339284657365,277.4,16.379865689315004,0.021386537143975683,0.0005864331532743552,6992.199999999984,191.73080086413106,4602.0,1445.0,326944,0.19197231833910033,0.003664915691746758,0.007183234755823645,0.00026226087899620227,0.0005140313228325564
SQLancer,MySQL,480,0.13702737940026072,0.008195000618551416,630.5999999999998,37.71339284657365,277.4,16.379865689315004,0.021386537143975683,0.0005864331532743552,6992.199999999984,191.73080086413106,4602.0,1445.0,326944,0.19197231833910033,0.003664915691746758,0.007183234755823645,0.00026226087899620227,0.0005140313228325564
SQLancer,MySQL,600,0.13702737940026072,0.008195000618551416,630.5999999999998,37.71339284657365,277.4,16.379865689315004,0.021386537143975683,0.0005864331532743552,6992.199999999984,191.73080086413106,4602.0,1445.0,326944,0.19197231833910033,0.003664915691746758,0.007183234755823645,0.00026226087899620227,0.0005140313228325564
SQLancer,MySQL,720,0.13702737940026072,0.008195000618551416,630.5999999999998,37.71339284657365,277.4,16.379865689315004,0.021386537143975683,0.0005864331532743552,6992.199999999984,191.73080086413106,4602.0,1445.0,326944,0.19197231833910033,0.003664915691746758,0.007183234755823645,0.00026226087899620227,0.0005140313228325564
SQLancer,MySQL,900,0.13702737940026072,0.008195000618551416,630.5999999999998,37.71339284657365,277.4,16.379865689315004,0.021386537143975683,0.0005864331532743552,6992.199999999984,191.73080086413106,4602.0,1445.0,326944,0.19197231833910033,0.003664915691746758,0.007183234755823645,0.00026226087899620227,0.0005140313228325564
SQLancer,MySQL,1200,0.13702737940026072,0.008195000618551416,630.5999999999998,37.71339284657365,277.4,16.379865689315004,0.021386537143975683,0.0005864331532743552,6992.199999999984,191.73080086413106,4602.0,1445.0,326944,0.19197231833910033,0.003664915691746758,0.007183234755823645,0.00026226087899620227,0.0005140313228325564
SQLancer,MySQL,1440,0.13702737940026072,0.008195000618551416,630.5999999999998,37.71339284657365,277.4,16.379865689315004,0.021386537143975683,0.0005864331532743552,6992.199999999984,191.73080086413106,4602.0,1445.0,326944,0.19197231833910033,0.003664915691746758,0.007183234755823645,0.00026226087899620227,0.0005140313228325564
SQLeek,MariaDB,0,0.2481167608286252,0.0,1054.0,0.0,1041.9320320669224,0.0,0.17185063658427452,5.752499135116805e-05,50698.0,16.97056274847714,4248.0,3041.0,295012,0.34262809341233885,0.0,0.0,4.067631147210842e-05,7.97255704853325e-05
SQLeek,MariaDB,60,0.4551553672316384,0.007490537936298153,1933.5,31.81980515339464,1841.1352387591492,29.979947320854397,0.3126330454354399,0.003909302537236617,92230.5,1153.2911601152591,4248.0,3041.0,295012,0.605437434646218,0.005296610169491511,0.010381355932203361,0.0027642943337897875,0.005418016894227984
SQLeek,MariaDB,180,0.48469868173258,0.0016645639858440754,2059.0,7.0710678118654755,1929.1111885674454,43.47092361523871,0.3351897549930172,0.004060305639533376,98885.0,1197.8388873300114,4248.0,3041.0,295012,0.6343673753921228,0.001177024482109254,0.0023069679849341378,0.002871069651404032,0.005627296516751902
SQLeek,MariaDB,300,0.5032956685499059,0.001997476783012906,2138.0,8.48528137423857,2004.8976995468804,9.74348287927788,0.3452554472360446,0.004441408707234512,101854.5,1310.2688655386726,4248.0,3041.0,295012,0.6592889508539561,0.0014124293785311157,0.0027683615819209867,0.0031405502149065008,0.006155478421216741
SQLeek,MariaDB,480,0.5157721280602636,0.0003329127971687719,2191.0,1.4142135623729342,2048.8856744510285,17.987968392513604,0.35480929589304844,0.0012271998154905843,104673.0,362.03867196751236,4248.0,3041.0,295012,0.6737539212269085,0.00023540489642182025,0.0004613935969867677,0.000867761311404272,0.0017008121703523732
SQLeek,MariaDB,600,0.5223634651600753,0.004660779160363396,2219.0,19.79898987322333,2063.7249912861625,22.484960490640717,0.35781934294198203,0.0013805997924268754,105561.0,407.29350596345137,4248.0,3041.0,295012,0.6786336702683863,0.0032956685499059,0.006459510357815564,0.0009762314753297834,0.0019134136916463755
SQLeek,MariaDB,720,0.5276600753295668,0.004827235558947742,2241.5,20.506096654409877,2081.744161728825,14.989973660427198,0.36182595962198144,0.0008005561296364043,106743.0,236.17366491630688,4248.0,3041.0,295012,0.6845590798187521,0.0034133709981167826,0.006690207156308894,0.0005660786679863582,0.001109514189253262
SQLeek,MariaDB,900,0.5324858757062148,0.008322819929220121,2262.0,35.35533905932738,2099.233356570234,27.731451271790355,0.36761894431412956,0.003293305754851724,108452.0,971.5647173503163,4248.0,3041.0,295012,0.6903102126176369,0.005885122410546089,0.011534839924670333,0.0023287188317763353,0.004564288910281617
SQLeek,MariaDB,1200,0.5468455743879472,0.0006658255943376615,2323.0,2.8284271247461903,2129.4419658417564,5.995989464170718,0.37688466909820617,0.002523908995530461,111185.5,744.5834405894345,4248.0,3041.0,295012,0.7002439874520738,0.00047080979284372376,0.0009227871939736985,0.0017846731658373166,0.0034979594050411405
SQLeek,MariaDB,1440,0.5484934086629001,0.000665825594337583,2330.0,2.8284271247466726,2132.6218194492853,7.4949868302133575,0.37936083955906874,0.003571343213048796,111916.0,1053.589103967956,4248.0,3041.0,295012,0.7012896479609619,0.00047080979284366825,0.0009227871939735898,0.0025253210038913565,0.004949629167627059
SQLaser,MariaDB,60,0.3719431279620853,0.005337279916374052,1569.6,22.52332124709853,1535.4,35.28880842420158,0.2621622381159807,0.003056582807754424,74629.2,870.1113147178354,4220.0,3041.0,284668.0,0.5048997040447222,0.0023869041415913545,0.004678332117519055,0.0013669453873992126,0.0026792129593024567
SQLaser,MariaDB,180,0.3719431279620853,0.005337279916374052,1569.6,22.52332124709853,1535.4,35.28880842420158,0.2622226593786446,0.0030782238205860927,74646.4,876.2718185586023,4220.0,3041.0,284668.0,0.5048997040447222,0.0023869041415913545,0.004678332117519055,0.001376623542557924,0.002698182143413531
SQLaser,MariaDB,300,0.3719431279620853,0.005337279916374052,1569.6,22.52332124709853,1535.4,35.28880842420158,0.2622423314176514,0.003058576159635395,74652.0,870.6787582110867,4220.0,3041.0,284668.0,0.5048997040447222,0.0023869041415913545,0.004678332117519055,0.0013678368414609982,0.0026809602092635566
SQLaser,MariaDB,480,0.3719431279620853,0.005337279916374052,1569.6,22.52332124709853,1535.4,35.28880842420158,0.2622514648643332,0.003052176193686789,74654.6,868.8568927044315,4220.0,3041.0,284668.0,0.5048997040447222,0.0023869041415913545,0.004678332117519055,0.0013649746896780448,0.002675350391768968
SQLaser,MariaDB,600,0.3719431279620853,0.005337279916374052,1569.6,22.52332124709853,1535.4,35.28880842420158,0.2622542751556199,0.0030482974192975066,74655.4,867.7527297565822,4220.0,3041.0,284668.0,0.5048997040447222,0.0023869041415913545,0.004678332117519055,0.0013632400490372807,0.00267195049611307
SQLaser,MariaDB,720,0.3719431279620853,0.005337279916374052,1569.6,22.52332124709853,1535.4,35.28880842420158,0.26225497772844153,0.003049574368938022,74655.6,868.1162364568469,4220.0,3041.0,284668.0,0.5048997040447222,0.0023869041415913545,0.004678332117519055,0.0013638111182772878,0.002673069791823484
SQLaser,MariaDB,900,0.3719431279620853,0.005337279916374052,1569.6,22.52332124709853,1535.4,35.28880842420158,0.2622535725827982,0.0030468314044859645,74655.2,867.3354022522083,4220.0,3041.0,284668.0,0.5048997040447222,0.0023869041415913545,0.004678332117519055,0.001362584427282355,0.0026706654774734154
SQLaser,MariaDB,1200,0.4032227488151659,0.02913468320968212,1701.6,122.9483631448585,1624.6,89.60357135739625,0.2803532536147372,0.01841939177621423,79807.6,5243.411418151355,4220.0,3041.0,284668.0,0.5342321604735284,0.013029426431954195,0.02553767580663022,0.008237402423163122,0.01614530874939972
SQLaser,MariaDB,1440,0.4032227488151659,0.02913468320968212,1701.6,122.9483631448585,1624.6,89.60357135739625,0.28035957677013223,0.01842295175515474,79809.4,5244.424830236391,4220.0,3041.0,284668.0,0.5342321604735284,0.013029426431954195,0.02553767580663022,0.008238994494145013,0.016148429208524225
AFLGo,MariaDB,0,0.2336331834082958,0.0,992.4737631184406,0.0,926.3973509933776,0.0,0.1607019375483031,0.0,47408.99999999999,0.0,4248.0,3041.0,295012,0.30463576158940403,0.0,0.0,0.0,0.0
AFLGo,MariaDB,60,0.2358820589705147,0.0,1002.0269865067464,0.0,931.6971070059252,0.0,0.1641289167898255,0.0,48420.0,0.0,4248.0,3041.0,295012,0.3063785291042174,0.0,0.0,0.0,0.0
AFLGo,MariaDB,180,0.2361319340329835,0.0,1003.088455772114,0.0,931.6971070059252,0.0,0.1650271853348338,0.0,48684.99999999999,0.0,4248.0,3041.0,295012,0.3063785291042174,0.0,0.0,0.0,0.0
AFLGo,MariaDB,300,0.2463768115942029,0.0,1046.608695652174,0.0,964.5555942837224,0.0,0.1673525144739875,0.0,49371.0,0.0,4248.0,3041.0,295012,0.3171836876960613,0.0,0.0,0.0,0.0
AFLGo,MariaDB,480,0.2488755622188905,0.0,1057.2233883058468,0.0,969.8553502962704,0.0,0.1685626347402817,0.0,49727.99999999999,0.0,4248.0,3041.0,295012,0.31892645521087487,0.0,0.0,0.0,0.0
AFLGo,MariaDB,600,0.2488755622188905,0.0,1057.2233883058468,0.0,969.8553502962704,0.0,0.1686033110517538,0.0,49739.99999999999,0.0,4248.0,3041.0,295012,0.31892645521087487,0.0,0.0,0.0,0.0
AFLGo,MariaDB,720,0.2488755622188905,0.0,1057.2233883058468,0.0,969.8553502962704,0.0,0.1686033110517538,0.0,49739.99999999999,0.0,4248.0,3041.0,295012,0.31892645521087487,0.0,0.0,0.0,0.0
AFLGo,MariaDB,900,0.2488755622188905,0.0,1057.2233883058468,0.0,969.8553502962704,0.0,0.1686270389001125,0.0,49746.99999999999,0.0,4248.0,3041.0,295012,0.31892645521087487,0.0,0.0,0.0,0.0
AFLGo,MariaDB,1200,0.2488755622188905,0.0,1057.2233883058468,0.0,969.8553502962704,0.0,0.1686473770558485,0.0,49752.99999999998,0.0,4248.0,3041.0,295012,0.31892645521087487,0.0,0.0,0.0,0.0
AFLGo,MariaDB,1440,0.2488755622188905,0.0,1057.2233883058468,0.0,969.8553502962704,0.0,0.1686473770558485,0.0,49752.99999999998,0.0,4248.0,3041.0,295012,0.31892645521087487,0.0,0.0,0.0,0.0
Griffin,MariaDB,60,0.2784839924670433,0.0,1183.0,0.0,1186.0853956082258,0.0,0.2170318495518826,0.0,64026.99999999999,0.0,4248.0,3041.0,295012,0.3900313698152666,0.0,0.0,0.0,0.0
Griffin,MariaDB,180,0.2831920903954802,0.0,1203.0,0.0,1206.224468455908,0.0,0.2203198513958754,0.0,64996.99999999999,0.0,4248.0,3041.0,295012,0.396653886371558,0.0,0.0,0.0,0.0
Griffin,MariaDB,300,0.2879001883239171,0.0,1223.0,0.0,1233.783199721157,0.0,0.2211062600843355,0.0,65228.99999999999,0.0,4248.0,3041.0,295012,0.4057162774485883,0.0,0.0,0.0,0.0
Griffin,MariaDB,480,0.3615819209039548,0.0,1536.0,0.0,1440.473684210526,0.0,0.2390885794476157,0.0,70534.0,0.0,4248.0,3041.0,295012,0.4736842105263157,0.0,0.0,0.0,0.0
Griffin,MariaDB,600,0.3634651600753296,0.0,1544.0,0.0,1442.5935866155455,0.0,0.2394614456361097,0.0,70643.99999999999,0.0,4248.0,3041.0,295012,0.4743813175322412,0.0,0.0,0.0,0.0
Griffin,MariaDB,720,0.3693502824858757,0.0,1569.0,0.0,1452.1331474381318,0.0,0.2410308733204073,0.0,71107.0,0.0,4248.0,3041.0,295012,0.4775182990589056,0.0,0.0,0.0,0.0
Griffin,MariaDB,900,0.3771186440677966,0.0,1602.0,0.0,1473.3321714883234,0.0,0.2422748905129282,0.0,71473.99999999997,0.0,4248.0,3041.0,295012,0.4844893691181596,0.0,0.0,0.0,0.0
Griffin,MariaDB,1200,0.3790018832391714,0.0,1610.0,0.0,1476.512025095852,0.0,0.2425765731563461,0.0,71562.99999999997,0.0,4248.0,3041.0,295012,0.4855350296270477,0.0,0.0,0.0,0.0
Griffin,MariaDB,1440,0.3815913370998117,0.0,1621.0,0.0,1479.6918787033808,0.0,0.2432646807587488,0.0,71766.0,0.0,4248.0,3041.0,295012,0.4865806901359358,0.0,0.0,0.0,0.0
SQUIRREL,MariaDB,60,0.2777777777777778,0.0,1180.0,0.0,1146.867201115371,0.0,0.2181843450435914,0.0,64366.99999999999,0.0,4248.0,3041.0,295012,0.3771348902056465,0.0,0.0,0.0,0.0
SQUIRREL,MariaDB,180,0.2893126177024482,0.0,1229.0,0.0,1177.6057859881491,0.0,0.2244586660881591,0.0,66217.99999999999,0.0,4248.0,3041.0,295012,0.387242941791565,0.0,0.0,0.0,0.0
SQUIRREL,MariaDB,300,0.3055555555555556,0.0,1298.0,0.0,1234.8431509236666,0.0,0.2285940910878201,0.0,67437.99999999999,0.0,4248.0,3041.0,295012,0.406064830951551,0.0,0.0,0.0,0.0
SQUIRREL,MariaDB,480,0.3133239171374765,0.0,1331.0,0.0,1266.6416869989544,0.0,0.2295974401041313,0.0,67733.99999999999,0.0,4248.0,3041.0,295012,0.41652143604043224,0.0,0.0,0.0,0.0
SQUIRREL,MariaDB,600,0.3133239171374765,0.0,1331.0,0.0,1268.7615894039734,0.0,0.2296279473377354,0.0,67743.0,0.0,4248.0,3041.0,295012,0.4172185430463576,0.0,0.0,0.0,0.0
SQUIRREL,MariaDB,720,0.3166195856873823,0.0,1345.0,0.0,1278.3011502265597,0.0,0.2308821336081244,0.0,68113.0,0.0,4248.0,3041.0,295012,0.42035552457302194,0.0,0.0,0.0,0.0
SQUIRREL,MariaDB,900,0.3166195856873823,0.0,1345.0,0.0,1278.3011502265597,0.0,0.2309160305343511,0.0,68122.99999999999,0.0,4248.0,3041.0,295012,0.42035552457302194,0.0,0.0,0.0,0.0
SQUIRREL,MariaDB,1200,0.3168549905838041,0.0,1346.0,0.0,1278.3011502265597,0.0,0.231021111005654,0.0,68154.0,0.0,4248.0,3041.0,295012,0.42035552457302194,0.0,0.0,0.0,0.0
SQUIRREL,MariaDB,1440,0.3319209039548023,0.0,1410.0,0.0,1341.8982223771347,0.0,0.2350548452266348,0.0,69343.99999999999,0.0,4248.0,3041.0,295012,0.4412687347507842,0.0,0.0,0.0,0.0
DynSQL,MariaDB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4248.0,3041.0,295012,0.0,0.0,0.0,0.0,0.0
DynSQL,MariaDB,60,0.22453479284369116,0.0037621207077907404,953.8237999999999,15.981488766695024,775.2412,22.906885170184143,0.14746704066275268,0.0034821529848049772,43504.5466,1027.2769163532755,4248.0,3041.0,295012,0.2549296941795462,0.0016824715284359435,0.0032976441957344492,0.0015572661564155442,0.0030522416665744664
DynSQL,MariaDB,180,0.24677128060263653,0.004704319424804139,1048.2844,19.98394891656807,851.1736000000001,27.54854274367339,0.16225846609629432,0.0031644870964231946,47868.1946,933.5616672900089,4248.0,3041.0,295012,0.2798992436698455,0.0021038356043469528,0.004123517784520027,0.001415201652304639,0.0027737952385170923
DynSQL,MariaDB,300,0.2609912429378531,0.005046317144039346,1108.6908,21.436755227879054,907.2052,27.658210583839285,0.17153339186202593,0.002513414842883034,50604.409,741.4875396286194,4248.0,3041.0,295012,0.29832463005590265,0.002256781634018915,0.004423292002677073,0.0011240332888686835,0.0022031052461826198
DynSQL,MariaDB,480,0.27571633709981164,0.0029652620072990296,1171.243,12.596433007006373,954.1368,35.67002613820179,0.18092041408485074,0.005322352982303722,53373.6932,1570.1579980153897,4248.0,3041.0,295012,0.31375757974350543,0.0013261054838836215,0.002599166748411898,0.002380228613735971,0.004665248082922503
DynSQL,MariaDB,600,0.28460673258003766,0.005082617539331546,1209.0094,21.590959307080364,987.9222,33.77638454156986,0.18676410112131028,0.0028063929273520623,55097.651,827.9195902839845,4248.0,3041.0,295012,0.3248675435711937,0.0022730156643156092,0.004455110702058594,0.0012550570714267679,0.002459911859996465
DynSQL,MariaDB,720,0.2918279190207156,0.006593557670075144,1239.685,28.009432982479296,1003.8588,33.733171236929415,0.19170437338142174,0.0018046342704963758,56555.090599999996,532.3887654076676,4248.0,3041.0,295012,0.3301081223281815,0.0029487286327706305,0.005779508120230436,0.0008070569806711279,0.0015818316821154105
DynSQL,MariaDB,900,0.30026332391713745,0.0053709566984013685,1275.5185999999999,22.815824054808957,1036.744,38.74114365245299,0.19737902458205087,0.003762269255269134,58229.180799999995,1109.9145775354505,4248.0,3041.0,295012,0.3409220651101611,0.002401964856366659,0.004707851118478651,0.0016825379608878584,0.0032977744033402027
DynSQL,MariaDB,1200,0.30700885122410543,0.006233424148810506,1304.1735999999999,26.479585784146895,1060.824,38.5311791345658,0.20043772727889034,0.0038617623414583537,59131.5348,1139.2662318783077,4248.0,3041.0,295012,0.3488405129891483,0.002787672025865811,0.0054638371706969896,0.0017270326216899266,0.003384983938512256
DynSQL,MariaDB,1440,0.3133144538606403,0.005683445260225419,1330.9598,24.143275465437526,1079.0386,33.74438975296482,0.20516395807628157,0.003304717158725544,60525.8296,974.9312184299497,4248.0,3041.0,295012,0.35483018743834266,0.0025417139896526035,0.004981759419719103,0.0014779144426640557,0.002896712307621549
SQLancer,MariaDB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4248.0,3041.0,295012,0.0,0.0,0.0,0.0,0.0
SQLancer,MariaDB,60,0.26807909604519775,0.026689870386904287,1138.8,113.37856940356939,397.9999999999999,39.24283374069717,0.02878459181321432,0.0012549542129210575,8491.799999999983,370.22655226226703,4248.0,3041.0,295012,0.13087800065767835,0.011936072899155319,0.023394702882344423,0.0005612325857482459,0.0011000158680665618
SQLancer,MariaDB,180,0.27344632768361576,0.027294078554174005,1161.6,115.94524569813132,405.79999999999984,40.30756752769886,0.029687605927894423,0.0012944840700188768,8758.199999999988,381.88833446440844,4248.0,3041.0,295012,0.13344294639921073,0.01220628300607045,0.023924314691898083,0.0005789108752705612,0.0011346653155303
SQLancer,MariaDB,300,0.2736817325800377,0.027294078554173998,1162.6,115.94524569813112,406.7999999999999,40.30756752769885,0.030110639567204,0.001313087033445675,8882.999999999985,387.3764319108762,4248.0,3041.0,295012,0.1337717855968431,0.012206283006070446,0.023924314691898076,0.0005872303734316138,0.001150971531925963
SQLancer,MariaDB,480,0.2736817325800377,0.027294078554173998,1162.6,115.94524569813112,406.7999999999999,40.30756752769885,0.030110639567204,0.001313087033445675,8882.999999999985,387.3764319108762,4248.0,3041.0,295012,0.1337717855968431,0.012206283006070446,0.023924314691898076,0.0005872303734316138,0.001150971531925963
SQLancer,MariaDB,600,0.2736817325800377,0.027294078554173998,1162.6,115.94524569813112,406.7999999999999,40.30756752769885,0.030110639567204,0.001313087033445675,8882.999999999985,387.3764319108762,4248.0,3041.0,295012,0.1337717855968431,0.012206283006070446,0.023924314691898076,0.0005872303734316138,0.001150971531925963
SQLancer,MariaDB,720,0.2736817325800377,0.027294078554173998,1162.6,115.94524569813112,406.7999999999999,40.30756752769885,0.030110639567204,0.001313087033445675,8882.999999999985,387.3764319108762,4248.0,3041.0,295012,0.1337717855968431,0.012206283006070446,0.023924314691898076,0.0005872303734316138,0.001150971531925963
SQLancer,MariaDB,900,0.2736817325800377,0.027294078554173998,1162.6,115.94524569813112,406.7999999999999,40.30756752769885,0.030110639567204,0.001313087033445675,8882.999999999985,387.3764319108762,4248.0,3041.0,295012,0.1337717855968431,0.012206283006070446,0.023924314691898076,0.0005872303734316138,0.001150971531925963
SQLancer,MariaDB,1200,0.2736817325800377,0.027294078554173998,1162.6,115.94524569813112,406.7999999999999,40.30756752769885,0.030110639567204,0.001313087033445675,8882.999999999985,387.3764319108762,4248.0,3041.0,295012,0.1337717855968431,0.012206283006070446,0.023924314691898076,0.0005872303734316138,0.001150971531925963
